step_id,norm_open,norm_high,norm_low,norm_close,norm_volume
T_09289,121.2074,121.2166,120.7189,120.9401,3.85
T_09290,120.9401,121.1152,120.7465,121.023,2.93
T_09291,121.023,121.1797,120.9493,121.1705,3.25
T_09292,121.1705,121.3548,121.0138,121.3456,3.35
T_09293,121.3456,121.3825,121.1982,121.2627,2.91
T_09294,121.2627,121.2995,121.1152,121.1613,2.97
T_09295,121.1613,121.3088,121.0507,121.2903,3.14
T_09296,121.2903,121.5853,120.9585,121.576,3.88
T_09297,121.576,121.6682,121.5207,121.576,2.5
T_09298,121.576,121.6221,121.5023,121.5484,2.64
T_09299,121.5484,121.8249,121.3088,121.4286,3.09
T_09300,121.4286,121.4562,120.9677,121.3733,2.76
T_09301,121.3733,121.4378,120.9954,121.0876,3.9
T_09302,121.0876,121.1705,120.7097,120.7097,4.37
T_09303,120.7097,120.8018,120.4424,120.7926,2.91
T_09304,120.7926,120.8479,120.7097,120.7558,2.67
T_09305,120.7558,121.0138,120.5253,120.9493,3.43
T_09306,120.9493,121.1982,120.9309,121.106,3.28
T_09307,121.106,121.2258,121.0323,121.1705,2.83
T_09308,121.1705,121.235,121.023,121.0968,2.86
T_09309,121.0968,121.1244,121.0599,121.0691,2.64
T_09310,121.0691,121.1889,120.7558,120.9032,3.31
T_09311,120.9032,121.2811,120.8203,121.0507,3.21
T_09312,121.0507,121.318,120.7281,120.8295,3.56
T_09313,120.8295,120.9309,120.553,120.6083,3.61
T_09314,120.6083,120.6728,120.4608,120.5438,2.81
T_09315,120.5438,120.6359,120.2396,120.3871,3.25
T_09316,120.3871,120.5438,119.7512,120.0369,4.22
T_09317,120.0369,120.129,119.9724,120.0369,2.52
T_09318,120.0369,120.1659,119.9078,120.0,2.69
T_09319,120.0,120.1475,119.8341,119.9263,2.86
T_09320,119.9263,119.9908,119.8894,119.9263,2.5
T_09321,119.9263,120.0829,119.8802,120.0184,2.97
T_09322,120.0184,120.7097,119.8986,120.5714,5.25
T_09323,120.5714,120.6636,120.4147,120.424,3.24
T_09324,120.424,120.5346,120.1935,120.212,3.55
T_09325,120.212,120.2396,119.6774,120.0184,3.45
T_09326,120.0184,120.1751,119.7327,119.8433,3.35
T_09327,119.8433,120.0553,119.4286,119.9539,3.05
T_09328,119.9539,120.0,119.6221,119.7696,3.41
T_09329,119.7696,119.7788,119.4839,119.7235,2.76
T_09330,119.7235,119.8618,119.576,119.8433,3.12
T_09331,119.8433,119.8986,119.4747,119.8249,2.61
T_09332,119.8249,119.9724,119.3364,119.6129,3.54
T_09333,119.6129,119.7235,119.4562,119.5207,2.93
T_09334,119.5207,119.5484,119.4194,119.4839,2.71
T_09335,119.4839,119.5853,119.2442,119.4286,2.73
T_09336,119.4286,119.5576,119.4101,119.4747,2.73
T_09337,119.4747,119.5023,119.1244,119.447,2.64
T_09338,119.447,119.659,119.3641,119.4839,2.67
T_09339,119.4839,119.6774,119.4654,119.6037,3.1
T_09340,119.6037,119.8157,119.2074,119.2535,4.24
T_09341,119.2535,119.4286,119.235,119.318,2.83
T_09342,119.318,119.3917,119.1521,119.3917,2.85
T_09343,119.3917,119.7419,119.2074,119.6313,3.72
T_09344,119.6313,119.6406,119.5576,119.5945,2.71
T_09345,119.5945,119.6774,119.3364,119.3825,3.54
T_09346,119.3825,119.4839,119.1889,119.4009,2.62
T_09347,119.4009,119.4747,119.106,119.1244,3.86
T_09348,119.1244,119.1889,118.9862,119.1429,2.59
T_09349,119.1429,119.3641,119.0507,119.0876,2.79
T_09350,119.0876,119.1797,118.7097,118.9401,3.24
T_09351,118.9401,119.2535,118.8018,119.106,3.32
T_09352,119.106,119.53,119.0968,119.4194,4.08
T_09353,119.4194,119.4378,119.1613,119.2535,3.32
T_09354,119.2535,119.4009,118.9309,119.1797,2.87
T_09355,119.1797,119.318,118.6544,118.8664,4.06
T_09356,118.8664,119.106,118.8479,119.0507,3.4
T_09357,119.0507,119.5853,118.9862,119.235,3.44
T_09358,119.235,119.2811,119.2258,119.2442,2.53
T_09359,119.2442,119.4286,119.1429,119.1521,2.92
T_09360,119.1521,119.2811,119.0599,119.2719,3.06
T_09361,119.2719,119.5023,119.0783,119.1244,3.2
T_09362,119.1244,119.1244,119.0691,119.0968,2.64
T_09363,119.0968,119.4378,118.9032,119.2627,3.31
T_09364,119.2627,119.4654,119.2074,119.3825,3.08
T_09365,119.3825,119.4194,119.106,119.2074,3.34
T_09366,119.2074,119.2166,118.9309,119.0968,3.04
T_09367,119.0968,119.1521,118.7005,118.8848,3.54
T_09368,118.8848,119.0046,118.8571,118.9493,2.83
T_09369,118.9493,119.1797,118.7005,119.1336,3.38
T_09370,119.1336,119.7235,118.894,119.3917,3.8
T_09371,119.3917,119.3917,118.9677,119.0138,4.37
T_09372,119.0138,119.1889,118.5991,118.6083,4.48
T_09373,118.6083,118.7281,118.3502,118.4147,3.48
T_09374,118.4147,119.1889,118.2765,118.8664,4.73
T_09375,118.8664,119.2535,118.2857,118.47,4.42
T_09376,118.47,118.8295,117.8341,118.8203,4.22
T_09377,118.8203,119.0046,118.6912,118.977,3.28
T_09378,118.977,119.0507,118.9585,119.0138,2.68
T_09379,119.0138,119.1982,118.8756,119.1613,3.24
T_09380,119.1613,119.2166,119.1336,119.1705,2.52
T_09381,119.1705,119.7604,118.9862,119.4286,3.79
T_09382,119.4286,119.5576,119.1797,119.3088,3.1
T_09383,119.3088,119.4931,119.2811,119.3548,2.76
T_09384,119.3548,119.4839,119.1429,119.1613,3.48
T_09385,119.1613,119.1705,119.1429,119.1705,2.54
T_09386,119.1705,119.3825,118.7742,118.9954,3.34
T_09387,118.9954,119.1244,118.977,119.0415,2.71
T_09388,119.0415,119.2442,118.9309,119.1889,3.27
T_09389,119.1889,119.3364,119.0323,119.235,2.69
T_09390,119.235,119.4194,119.2166,119.3364,3.01
T_09391,119.3364,119.5484,119.2811,119.2811,2.75
T_09392,119.2811,119.6129,119.0323,119.4654,3.4
T_09393,119.4654,119.6774,119.4378,119.6406,3.38
T_09394,119.6406,119.9263,119.576,119.7604,3.08
T_09395,119.7604,119.8433,119.7143,119.7788,2.59
T_09396,119.7788,120.2581,118.9309,119.3088,4.82
T_09397,119.3088,120.5806,119.0415,119.9355,5.61
T_09398,119.9355,120.3871,119.5207,119.7235,3.53
T_09399,119.7235,119.8157,119.4194,119.4378,3.94
T_09400,119.4378,119.9631,119.2627,119.3917,2.68
T_09401,119.3917,120.1475,119.2166,119.7419,4.2
T_09402,119.7419,119.8157,119.6129,119.6498,2.94
T_09403,119.6498,120.0461,119.3825,119.8341,3.4
T_09404,119.8341,119.9724,119.7972,119.8433,2.57
T_09405,119.8433,119.9263,119.4931,119.6682,3.39
T_09406,119.6682,119.6959,119.5023,119.6221,2.73
T_09407,119.6221,119.659,119.5576,119.5668,2.75
T_09408,119.5668,119.576,119.4562,119.4654,3.02
T_09409,119.4654,119.576,119.3641,119.53,2.83
T_09410,119.53,119.6221,119.4839,119.576,2.74
T_09411,119.576,119.9908,119.53,119.8157,3.68
T_09412,119.8157,120.0184,119.7788,119.8894,2.87
T_09413,119.8894,120.0922,119.7143,119.7696,3.07
T_09414,119.7696,119.8157,119.5392,119.6129,3.3
T_09415,119.6129,119.7327,119.0876,119.2535,4.26
T_09416,119.2535,119.8341,119.235,119.788,5.14
T_09417,119.788,119.8065,119.7327,119.7972,2.56
T_09418,119.7972,120.1106,119.5668,119.9355,3.2
T_09419,119.9355,120.3594,119.6866,120.2581,4.06
T_09420,120.2581,120.5991,120.1382,120.1382,3.05
T_09421,120.1382,120.8848,120.129,120.424,3.9
T_09422,120.424,120.4424,120.3594,120.4147,2.54
T_09423,120.4147,120.6359,120.1014,120.5069,2.98
T_09424,120.5069,120.6912,120.4516,120.6267,3.07
T_09425,120.6267,120.7097,120.6175,120.6728,2.72
T_09426,120.6728,120.7281,120.6452,120.7281,2.77
T_09427,120.7281,120.7465,120.5991,120.6359,2.94
T_09428,120.6359,120.7834,120.5991,120.7005,2.82
T_09429,120.7005,120.8756,120.5253,120.8295,3.13
T_09430,120.8295,120.9954,120.7742,120.8848,2.81
T_09431,120.8848,120.9493,120.5622,120.7373,3.21
T_09432,120.7373,121.0507,120.5069,120.9124,3.35
T_09433,120.9124,121.0046,120.6267,120.8295,2.9
T_09434,120.8295,121.235,120.8018,120.977,3.21
T_09435,120.977,121.0415,120.8756,120.9124,2.84
T_09436,120.9124,120.9954,120.6544,120.7373,3.35
T_09437,120.7373,120.7926,120.6728,120.682,2.77
T_09438,120.682,120.8387,120.5899,120.7005,2.59
T_09439,120.7005,120.7281,119.2719,120.1935,4.98
T_09440,120.1935,120.424,120.1198,120.2857,2.96
T_09441,120.2857,120.4793,120.2673,120.4055,3.08
T_09442,120.4055,120.424,120.129,120.1843,3.6
T_09443,120.1843,120.5346,120.1567,120.3502,3.36
T_09444,120.3502,120.3963,120.2028,120.2949,2.79
T_09445,120.2949,120.4055,119.8157,120.1382,3.27
T_09446,120.1382,120.3687,119.871,119.9447,3.43
T_09447,119.9447,120.2396,119.6774,119.7235,3.63
T_09448,119.7235,119.8894,119.5945,119.6313,2.95
T_09449,119.6313,119.7512,119.5484,119.6682,2.7
T_09450,119.6682,119.7696,119.6037,119.7051,2.67
T_09451,119.7051,120.0553,119.6313,119.8986,3.49
T_09452,119.8986,120.1843,119.8802,120.0276,3.12
T_09453,120.0276,120.1935,119.9908,120.0829,2.79
T_09454,120.0829,120.1843,119.9171,120.1106,2.64
T_09455,120.1106,120.1843,119.9078,120.0276,2.92
T_09456,120.0276,120.0829,119.6866,119.8618,3.3
T_09457,119.8618,120.0645,119.8525,120.0184,3.26
T_09458,120.0184,120.2028,120.0092,120.1106,2.96
T_09459,120.1106,120.2949,120.0829,120.2857,3.38
T_09460,120.2857,120.3594,120.2765,120.3226,2.66
T_09461,120.3226,120.6267,120.2488,120.5714,3.72
T_09462,120.5714,120.6728,120.1382,120.4608,3.02
T_09463,120.4608,120.4793,120.3041,120.341,3.11
T_09464,120.341,120.4055,120.2488,120.2765,2.8
T_09465,120.2765,120.4885,120.2396,120.341,2.81
T_09466,120.341,120.6636,120.0461,120.2581,2.91
T_09467,120.2581,120.2673,119.7512,119.871,4.37
T_09468,119.871,120.2673,119.6406,119.6774,3.47
T_09469,119.6774,120.2304,119.023,119.0415,5.61
T_09470,119.0415,119.1244,118.682,118.8479,3.47
T_09471,118.8479,119.1429,118.3871,119.0783,3.66
T_09472,119.0783,119.1152,118.7189,118.8387,3.7
T_09473,118.8387,118.8571,118.5346,118.5899,3.73
T_09474,118.5899,118.6267,118.5253,118.553,2.69
T_09475,118.553,118.6083,118.2673,118.47,2.91
T_09476,118.47,118.8018,118.3779,118.682,3.57
T_09477,118.682,118.7465,118.5714,118.7373,2.77
T_09478,118.7373,118.8018,118.6175,118.6912,2.73
T_09479,118.6912,118.7558,118.5806,118.6636,2.62
T_09480,118.6636,118.7558,118.5991,118.6544,2.53
T_09481,118.6544,118.8479,118.5806,118.5991,2.79
T_09482,118.5991,118.7189,118.5161,118.6452,2.74
T_09483,118.6452,118.765,118.4147,118.553,2.94
T_09484,118.553,118.7005,117.9908,118.1659,4.41
T_09485,118.1659,118.4885,118.0553,118.3594,3.47
T_09486,118.3594,118.6083,118.129,118.5806,3.56
T_09487,118.5806,118.7834,118.3134,118.7189,3.18
T_09488,118.7189,119.1797,118.553,118.8479,3.16
T_09489,118.8479,119.2442,118.6544,119.1429,3.93
T_09490,119.1429,119.5392,118.5991,118.7373,4.49
T_09491,118.7373,119.3272,118.3226,119.1152,4.4
T_09492,119.1152,119.2627,118.9585,119.1152,2.51
T_09493,119.1152,119.6774,119.1152,119.2535,3.16
T_09494,119.2535,119.5576,119.1521,119.4562,3.52
T_09495,119.4562,119.5023,119.4009,119.4194,2.69
T_09496,119.4194,119.4747,119.3364,119.4286,2.57
T_09497,119.4286,119.4562,119.2166,119.2535,3.38
T_09498,119.2535,119.2811,119.0415,119.1889,2.8
T_09499,119.1889,119.2535,118.9954,119.0968,2.96
T_09500,119.0968,119.1521,119.0599,119.0968,2.51
T_09501,119.0968,119.318,118.8756,118.8848,3.55
T_09502,118.8848,118.9954,118.8018,118.9493,2.83
T_09503,118.9493,118.9677,118.5622,118.7281,3.6
T_09504,118.7281,118.7558,118.6175,118.7281,2.51
T_09505,118.7281,118.8295,117.9631,118.3594,4.32
T_09506,118.3594,118.3963,117.8249,118.1382,3.59
T_09507,118.1382,118.4977,118.0737,118.341,3.51
T_09508,118.341,118.8479,118.0922,118.6359,3.95
T_09509,118.6359,118.6636,118.6083,118.6083,2.63
T_09510,118.6083,119.2442,117.9263,118.0,5.49
T_09511,118.0,118.0276,117.6866,117.8249,3.39
T_09512,117.8249,117.8433,116.8756,117.4286,4.44
T_09513,117.4286,117.5576,116.6912,117.1336,3.95
T_09514,117.1336,117.8157,116.682,117.6866,5.22
T_09515,117.6866,118.1751,117.6129,117.8618,3.39
T_09516,117.8618,118.2488,117.3548,118.2212,4.26
T_09517,118.2212,119.106,117.4562,118.6912,4.83
T_09518,118.6912,118.7097,118.3594,118.4516,3.68
T_09519,118.4516,118.5346,118.0829,118.3318,3.11
T_09520,118.3318,118.5069,117.8802,118.1935,3.17
T_09521,118.1935,118.2304,118.0,118.0369,3.27
T_09522,118.0369,118.0737,118.0,118.0184,2.56
T_09523,118.0184,118.1106,117.4286,117.7604,3.81
T_09524,117.7604,117.7972,117.4931,117.6037,3.24
T_09525,117.6037,117.8157,117.5576,117.7788,3.36
T_09526,117.7788,117.7788,117.7235,117.7512,2.62
T_09527,117.7512,118.1843,117.7419,117.8894,3.19
T_09528,117.8894,117.9355,117.7604,117.8065,2.9
T_09529,117.8065,117.8433,117.6406,117.7788,2.65
T_09530,117.7788,117.9447,117.6682,117.7419,2.69
T_09531,117.7419,117.9539,117.6037,117.8433,3.0
T_09532,117.8433,118.2488,117.5668,118.129,3.92
T_09533,118.129,118.7097,117.7972,118.553,4.59
T_09534,118.553,118.9124,118.5346,118.7558,3.53
T_09535,118.7558,119.3825,118.1659,118.2857,4.82
T_09536,118.2857,118.3687,118.0184,118.1567,3.12
T_09537,118.1567,118.1843,116.5438,117.6498,5.02
T_09538,117.6498,117.7972,117.0968,117.5576,2.92
T_09539,117.5576,117.9724,116.977,117.2166,4.21
T_09540,117.2166,117.6221,116.7281,117.5484,4.15
T_09541,117.5484,117.7419,117.4194,117.7051,3.26
T_09542,117.7051,117.8341,117.6129,117.6406,2.82
T_09543,117.6406,117.7696,117.5576,117.7327,2.97
T_09544,117.7327,117.8341,117.5576,117.5945,3.16
T_09545,117.5945,117.788,117.53,117.7604,3.33
T_09546,117.7604,117.8525,117.447,117.4747,3.92
T_09547,117.4747,117.4931,117.2811,117.2811,3.45
T_09548,117.2811,117.3825,117.1705,117.3456,2.83
T_09549,117.3456,117.3641,117.1521,117.318,2.65
T_09550,117.318,117.6129,117.1797,117.5853,3.81
T_09551,117.5853,117.5945,117.4931,117.5668,2.56
T_09552,117.5668,117.7327,117.4839,117.7051,3.16
T_09553,117.7051,118.2212,117.6682,117.871,3.32
T_09554,117.871,117.9447,117.4747,117.53,4.17
T_09555,117.53,117.5576,117.4654,117.4747,2.74
T_09556,117.4747,117.4839,117.2811,117.3825,2.98
T_09557,117.3825,117.53,117.2166,117.2719,3.02
T_09558,117.2719,117.3917,117.1521,117.2442,2.62
T_09559,117.2442,117.3548,117.1244,117.2995,2.76
T_09560,117.2995,117.4747,117.235,117.4562,3.29
T_09561,117.4562,117.788,117.3917,117.5576,2.98
T_09562,117.5576,117.9263,116.9954,117.4194,3.15
T_09563,117.4194,117.7604,117.1797,117.6682,3.72
T_09564,117.6682,117.6682,117.4839,117.6129,2.79
T_09565,117.6129,117.9631,117.5576,117.7419,3.14
T_09566,117.7419,118.1843,117.2258,118.0461,4.0
T_09567,118.0461,118.1014,117.9539,118.0461,2.53
T_09568,118.0461,118.3687,117.9539,118.2765,3.63
T_09569,118.2765,118.3134,118.2396,118.2673,2.55
T_09570,118.2673,118.47,118.1935,118.424,3.25
T_09571,118.424,118.5346,118.2765,118.47,2.74
T_09572,118.47,118.7742,118.2212,118.6544,3.42
T_09573,118.6544,118.8664,118.4516,118.5899,2.83
T_09574,118.5899,118.7373,118.4608,118.5161,2.85
T_09575,118.5161,118.7097,118.4055,118.4332,2.9
T_09576,118.4332,118.4608,118.424,118.4424,2.54
T_09577,118.4424,118.894,118.424,118.6912,3.71
T_09578,118.6912,118.765,118.6083,118.7189,2.66
T_09579,118.7189,119.1797,118.5253,118.7558,2.68
T_09580,118.7558,118.8664,118.5899,118.6728,2.9
T_09581,118.6728,118.8571,117.9816,118.3041,4.34
T_09582,118.3041,118.5069,118.2765,118.3871,2.93
T_09583,118.3871,118.4516,118.3594,118.3594,2.64
T_09584,118.3594,118.4885,118.2488,118.3594,2.53
T_09585,118.3594,118.9401,118.2212,118.6359,3.84
T_09586,118.6359,118.8664,118.3502,118.5253,3.04
T_09587,118.5253,118.6175,117.9908,118.3226,3.49
T_09588,118.3226,118.4147,117.9078,118.2304,2.93
T_09589,118.2304,118.5622,118.1198,118.4424,3.55
T_09590,118.4424,119.0507,118.3318,118.6544,3.55
T_09591,118.6544,118.7097,118.3226,118.4885,3.35
T_09592,118.4885,118.553,118.3041,118.4424,2.73
T_09593,118.4424,118.5346,118.3318,118.5253,2.92
T_09594,118.5253,118.8295,118.2028,118.7742,3.71
T_09595,118.7742,118.7834,118.6267,118.6359,3.18
T_09596,118.6359,118.7005,118.6175,118.6267,2.54
T_09597,118.6267,118.7097,118.5438,118.6912,2.85
T_09598,118.6912,119.2535,118.4147,119.1889,4.96
T_09599,119.1889,119.235,118.9309,118.9862,3.52
T_09600,118.9862,119.1244,118.8571,119.0783,2.97
T_09601,119.0783,119.1429,119.0691,119.0968,2.58
T_09602,119.0968,119.2811,119.0507,119.2719,3.39
T_09603,119.2719,119.6866,119.023,119.5484,3.83
T_09604,119.5484,119.6959,118.9954,119.3364,3.53
T_09605,119.3364,119.4286,119.3272,119.4194,2.9
T_09606,119.4194,119.4286,119.1797,119.3548,2.81
T_09607,119.3548,120.4885,119.0599,119.9631,5.5
T_09608,119.9631,120.4516,119.8894,120.129,3.34
T_09609,120.129,120.1751,119.2719,119.6774,4.73
T_09610,119.6774,119.9631,119.659,119.9171,3.7
T_09611,119.9171,120.1567,119.6774,119.9908,2.87
T_09612,119.9908,120.2765,119.871,120.2212,3.65
T_09613,120.2212,120.3687,120.1843,120.2488,2.64
T_09614,120.2488,120.2765,120.1475,120.1567,2.98
T_09615,120.1567,120.2028,119.8618,119.9539,3.48
T_09616,119.9539,120.0645,119.8341,119.8341,3.08
T_09617,119.8341,120.0369,119.6498,119.7696,2.83
T_09618,119.7696,119.8157,119.6774,119.7235,2.75
T_09619,119.7235,119.8802,119.4747,119.6129,3.02
T_09620,119.6129,120.0184,119.1797,119.2258,4.44
T_09621,119.2258,119.2995,119.1152,119.1613,2.78
T_09622,119.1613,119.1797,119.0415,119.1797,2.56
T_09623,119.1797,119.2811,119.1613,119.2627,2.91
T_09624,119.2627,119.4562,119.0876,119.1613,3.0
T_09625,119.1613,119.3917,118.8571,119.2719,3.07
T_09626,119.2719,119.318,119.0138,119.3088,2.7
T_09627,119.3088,119.5945,119.0138,119.1429,3.31
T_09628,119.1429,119.6221,118.7834,119.3641,3.6
T_09629,119.3641,119.7788,118.8387,119.0968,3.84
T_09630,119.0968,119.1336,118.7097,118.9954,3.0
T_09631,118.9954,119.0691,118.7558,118.8479,3.2
T_09632,118.8479,118.9954,118.4516,118.7005,3.26
T_09633,118.7005,118.894,118.6267,118.6636,2.66
T_09634,118.6636,118.7558,117.871,118.3318,4.14
T_09635,118.3318,118.5069,118.2765,118.3963,2.84
T_09636,118.3963,118.6728,118.3041,118.5899,3.43
T_09637,118.5899,118.8387,118.553,118.682,2.96
T_09638,118.682,118.8664,118.5714,118.5991,2.91
T_09639,118.5991,118.5991,118.5069,118.5714,2.64
T_09640,118.5714,118.5899,118.4332,118.5438,2.63
T_09641,118.5438,118.6452,118.5346,118.5991,2.79
T_09642,118.5991,119.0415,118.5714,118.7373,3.19
T_09643,118.7373,119.023,118.3871,118.4885,3.73
T_09644,118.4885,118.6267,118.3779,118.4793,2.56
T_09645,118.4793,118.682,118.3134,118.5622,2.91
T_09646,118.5622,118.8203,118.5161,118.7465,3.45
T_09647,118.7465,118.7926,118.4424,118.5991,3.26
T_09648,118.5991,118.6267,118.5161,118.6083,2.58
T_09649,118.6083,118.9862,118.4332,118.8018,3.46
T_09650,118.8018,118.8295,118.6452,118.7373,2.83
T_09651,118.7373,119.4194,118.7189,119.1797,4.67
T_09652,119.1797,119.4839,119.0507,119.4009,3.61
T_09653,119.4009,119.4378,119.2535,119.4194,2.58
T_09654,119.4194,119.6129,119.3364,119.5023,2.91
T_09655,119.5023,119.5392,118.9677,119.2719,3.61
T_09656,119.2719,119.5023,119.0968,119.2903,2.59
T_09657,119.2903,120.0645,119.0783,119.8157,5.07
T_09658,119.8157,120.0092,119.7327,119.8802,2.81
T_09659,119.8802,119.9447,119.7327,119.9355,2.78
T_09660,119.9355,120.1014,119.7972,119.9631,2.66
T_09661,119.9631,119.9908,119.8618,119.9724,2.52
T_09662,119.9724,119.9816,119.7051,119.8341,3.18
T_09663,119.8341,120.1014,119.6682,119.9908,3.3
T_09664,119.9908,120.1567,119.9908,120.0737,2.92
T_09665,120.0737,120.47,120.0184,120.3134,3.68
T_09666,120.3134,120.3963,119.9816,120.1751,3.18
T_09667,120.1751,120.4332,120.1751,120.1935,2.6
T_09668,120.1935,120.3041,120.0737,120.1014,2.97
T_09669,120.1014,120.2673,119.9263,120.0461,2.79
T_09670,120.0461,120.0645,119.8986,119.9631,2.87
T_09671,119.9631,120.0829,119.8986,120.0461,2.88
T_09672,120.0461,120.3594,119.9539,120.2028,3.3
T_09673,120.2028,120.765,119.8894,120.3594,3.25
T_09674,120.3594,120.5438,120.1382,120.1751,3.38
T_09675,120.1751,120.8387,119.9447,120.341,3.32
T_09676,120.341,120.3963,119.9355,120.1935,3.24
T_09677,120.1935,120.2028,119.8249,120.1014,2.96
T_09678,120.1014,120.4516,119.2074,119.5115,5.38
T_09679,119.5115,119.6774,119.447,119.6406,3.11
T_09680,119.6406,119.9171,119.6313,119.8802,3.71
T_09681,119.8802,120.129,119.4839,119.5853,3.96
T_09682,119.5853,119.7972,119.1244,119.3917,3.45
T_09683,119.3917,119.4654,119.0968,119.1521,3.69
T_09684,119.1521,119.3917,118.9401,119.2535,2.99
T_09685,119.2535,119.2719,119.1152,119.2258,2.63
T_09686,119.2258,119.2719,119.1152,119.1797,2.69
T_09687,119.1797,119.235,119.023,119.235,2.74
T_09688,119.235,119.4747,119.0507,119.4009,3.32
T_09689,119.4009,119.5023,119.1797,119.2903,3.03
T_09690,119.2903,119.7604,119.2811,119.53,3.71
T_09691,119.53,119.8986,119.3088,119.7512,3.58
T_09692,119.7512,120.0922,119.7143,119.9724,3.62
T_09693,119.9724,120.1106,119.9355,119.9631,2.54
T_09694,119.9631,120.2765,119.8986,120.0829,3.06
T_09695,120.0829,120.0829,119.6959,119.9263,3.27
T_09696,119.9263,119.9724,119.3641,119.3917,5.1
T_09697,119.3917,119.6498,119.2535,119.447,2.75
T_09698,119.447,119.53,119.0507,119.0599,4.38
T_09699,119.0599,119.2442,118.8479,118.977,2.95
T_09700,118.977,119.023,118.8018,118.8479,3.1
T_09701,118.8479,119.0323,118.4885,118.5806,3.82
T_09702,118.5806,118.9862,118.1843,118.9124,4.13
T_09703,118.9124,119.2442,118.6636,119.0783,3.32
T_09704,119.0783,119.2074,118.9493,118.9677,3.04
T_09705,118.9677,119.3272,118.4885,118.4977,4.79
T_09706,118.4977,118.8111,118.0184,118.1935,4.0
T_09707,118.1935,118.2857,117.9539,118.1567,2.69
T_09708,118.1567,118.2765,117.9539,117.9816,3.38
T_09709,117.9816,118.2396,117.8157,117.8157,3.29
T_09710,117.8157,117.9724,117.7604,117.9539,3.15
T_09711,117.9539,118.0461,117.8525,117.9724,2.6
T_09712,117.9724,118.0461,117.7788,117.8525,3.09
T_09713,117.8525,117.8618,117.7143,117.7419,3.01
T_09714,117.7419,117.788,117.6682,117.7696,2.63
T_09715,117.7696,117.8341,117.6959,117.8249,2.78
T_09716,117.8249,117.9816,117.7696,117.8802,2.76
T_09717,117.8802,118.0092,117.5484,117.7143,3.32
T_09718,117.7143,118.1567,117.1982,117.4378,3.86
T_09719,117.4378,117.6313,117.2903,117.53,2.97
T_09720,117.53,117.5484,117.447,117.53,2.52
T_09721,117.53,118.5069,117.5023,117.9263,4.5
T_09722,117.9263,118.1014,117.7972,117.8618,2.83
T_09723,117.8618,118.4055,117.7235,118.0737,3.53
T_09724,118.0737,118.0829,117.9355,117.9816,2.94
T_09725,117.9816,117.9816,117.6037,117.788,3.44
T_09726,117.788,118.3226,117.7143,117.9724,3.42
T_09727,117.9724,118.6544,117.0968,117.3364,5.65
T_09728,117.3364,117.3641,117.2166,117.318,2.6
T_09729,117.318,117.7327,117.1797,117.5207,3.5
T_09730,117.5207,117.53,117.4286,117.5023,2.57
T_09731,117.5023,117.5668,117.3733,117.4747,2.66
T_09732,117.4747,117.6682,117.4562,117.5023,2.64
T_09733,117.5023,117.6129,117.4101,117.53,2.65
T_09734,117.53,117.6498,117.3641,117.6313,3.0
T_09735,117.6313,118.0276,117.0138,117.3733,3.77
T_09736,117.3733,117.4747,117.1613,117.2995,2.83
T_09737,117.2995,117.3364,117.1429,117.2995,2.5
T_09738,117.2995,117.4654,116.894,117.0323,3.84
T_09739,117.0323,117.0691,117.023,117.0599,2.65
T_09740,117.0599,117.2166,116.8664,117.2074,3.22
T_09741,117.2074,117.2166,117.0046,117.1797,2.62
T_09742,117.1797,117.4378,117.1613,117.3641,3.42
T_09743,117.3641,117.4009,116.0645,116.7834,5.38
T_09744,116.7834,117.1982,116.6175,116.9309,3.21
T_09745,116.9309,117.3733,116.8018,117.0507,3.1
T_09746,117.0507,117.2166,116.9862,117.106,2.78
T_09747,117.106,117.2535,116.9309,117.1429,2.69
T_09748,117.1429,117.3825,116.8387,117.0691,2.87
T_09749,117.0691,117.2995,116.8387,117.1705,3.02
T_09750,117.1705,117.9078,116.8756,117.659,4.91
T_09751,117.659,117.7419,117.4839,117.4931,3.33
T_09752,117.4931,117.6498,117.4378,117.576,2.93
T_09753,117.576,117.6498,117.447,117.5853,2.55
T_09754,117.5853,117.5853,117.2166,117.4654,3.11
T_09755,117.4654,117.5392,117.4101,117.4747,2.55
T_09756,117.4747,117.5576,117.318,117.4009,2.85
T_09757,117.4009,117.6498,117.3733,117.4562,2.79
T_09758,117.4562,117.5945,117.3456,117.5945,3.16
T_09759,117.5945,117.6682,117.4654,117.6682,2.88
T_09760,117.6682,117.8249,117.6313,117.7327,2.81
T_09761,117.7327,117.8341,117.659,117.7419,2.59
T_09762,117.7419,117.9171,117.6498,117.8433,2.96
T_09763,117.8433,117.8433,117.7419,117.788,2.77
T_09764,117.788,118.2857,117.7419,118.1198,4.15
T_09765,118.1198,118.3318,117.4839,117.788,4.13
T_09766,117.788,118.1198,117.2442,118.0553,3.84
T_09767,118.0553,118.4608,117.7696,118.3041,3.69
T_09768,118.3041,118.341,117.7788,118.0645,3.68
T_09769,118.0645,118.3779,117.9355,117.9724,2.95
T_09770,117.9724,118.9493,117.8065,118.5438,5.34
T_09771,118.5438,118.8664,118.2857,118.8111,3.83
T_09772,118.8111,118.8387,118.6728,118.8203,2.51
T_09773,118.8203,119.0415,118.3871,118.3963,4.57
T_09774,118.3963,118.7281,118.212,118.7005,4.01
T_09775,118.7005,118.7281,118.4793,118.5899,3.06
T_09776,118.5899,118.6452,118.47,118.5069,2.9
