step_id,norm_open,norm_high,norm_low,norm_close,norm_volume
T_05988,106.8622,106.8948,106.7428,106.7708,2.84
T_05989,106.7708,106.852,106.7095,106.7668,2.52
T_05990,106.7668,106.8148,106.7649,106.8108,2.66
T_05991,106.8108,106.8474,106.6378,106.7665,2.67
T_05992,106.7665,106.8551,106.7535,106.848,2.79
T_05993,106.848,107.2409,106.7862,106.9714,2.95
T_05994,106.9714,107.1215,106.7514,106.8,3.14
T_05995,106.8,107.672,106.6477,107.1062,3.62
T_05996,107.1062,107.1246,107.0025,107.0963,2.54
T_05997,107.0963,107.2797,106.868,107.0065,2.84
T_05998,107.0065,107.356,106.5215,106.7745,3.36
T_05999,106.7745,106.8474,105.8012,106.0649,5.13
T_06000,106.0649,106.1022,105.7566,106.0209,2.67
T_06001,106.0209,106.7043,105.7806,106.4182,3.96
T_06002,106.4182,106.5698,106.16,106.424,2.52
T_06003,106.424,106.7705,105.3252,106.1689,3.45
T_06004,106.1689,106.3643,105.8557,105.9652,3.26
T_06005,105.9652,106.2508,105.7071,106.1745,3.27
T_06006,106.1745,106.3212,105.9514,106.0031,3.14
T_06007,106.0031,106.2366,104.4182,105.3089,5.07
T_06008,105.3089,105.4951,105.2597,105.3843,2.77
T_06009,105.3843,105.5563,105.1914,105.4489,2.73
T_06010,105.4489,105.7658,105.2889,105.7532,3.62
T_06011,105.7532,105.8803,105.6806,105.7009,2.7
T_06012,105.7009,105.7102,105.5788,105.6785,2.59
T_06013,105.6785,105.9502,105.6114,105.6643,2.56
T_06014,105.6643,105.9188,105.5822,105.9114,3.4
T_06015,105.9114,105.9852,105.8834,105.9,2.55
T_06016,105.9,106.2972,105.548,106.1548,3.43
T_06017,106.1548,106.3975,106.1308,106.3582,3.24
T_06018,106.3582,106.7523,106.2243,106.6332,3.51
T_06019,106.6332,107.3305,106.4677,107.0338,3.97
T_06020,107.0338,107.1388,106.5535,106.7505,3.55
T_06021,106.7505,106.9618,106.4375,106.9185,3.11
T_06022,106.9185,107.0545,106.8446,106.9855,2.74
T_06023,106.9855,107.0471,106.7308,106.748,3.38
T_06024,106.748,107.3969,106.7474,107.3126,4.58
T_06025,107.3126,107.588,107.0551,107.2283,2.82
T_06026,107.2283,107.3289,106.8763,107.3142,2.81
T_06027,107.3142,107.524,106.8015,107.5203,3.25
T_06028,107.5203,107.7895,106.7049,106.9929,4.46
T_06029,106.9929,107.3086,106.5714,107.0572,2.73
T_06030,107.0572,107.2295,106.7498,106.8095,3.42
T_06031,106.8095,107.2775,106.6206,107.1437,3.73
T_06032,107.1437,107.4511,107.0643,107.3086,3.1
T_06033,107.3086,107.5926,106.8545,107.1246,3.19
T_06034,107.1246,107.3843,106.668,106.7052,4.06
T_06035,106.7052,106.816,106.6142,106.7766,2.76
T_06036,106.7766,106.9406,106.6985,106.9262,3.04
T_06037,106.9262,107.0418,106.7858,106.9775,2.68
T_06038,106.9775,107.596,106.7258,107.2378,3.46
T_06039,107.2378,107.2677,107.2018,107.2603,2.58
T_06040,107.2603,107.3594,107.1126,107.1557,2.89
T_06041,107.1557,107.2283,107.0658,107.1948,2.64
T_06042,107.1948,107.2049,107.0403,107.1314,2.74
T_06043,107.1314,107.6588,106.8271,107.5065,3.88
T_06044,107.5065,107.6609,107.3972,107.64,2.99
T_06045,107.64,107.9286,107.5982,107.7742,2.99
T_06046,107.7742,108.3388,107.6249,108.256,4.27
T_06047,108.256,108.3938,108.1797,108.3625,2.89
T_06048,108.3625,108.6468,107.7572,108.5412,3.15
T_06049,108.5412,108.6646,108.4055,108.6111,2.75
T_06050,108.6111,108.6418,108.5575,108.5929,2.57
T_06051,108.5929,108.7686,108.3652,108.7317,3.01
T_06052,108.7317,109.1422,108.4852,109.0508,3.67
T_06053,109.0508,109.1545,108.736,108.8028,3.42
T_06054,108.8028,108.9175,108.6129,108.6578,3.04
T_06055,108.6578,108.9062,108.2951,108.5037,3.08
T_06056,108.5037,108.6089,108.3902,108.5492,2.66
T_06057,108.5492,108.5855,108.3443,108.4209,2.98
T_06058,108.4209,108.5772,108.42,108.4905,2.75
T_06059,108.4905,108.6754,108.4403,108.5812,2.83
T_06060,108.5812,108.6917,108.5597,108.6295,2.67
T_06061,108.6295,108.7298,108.4926,108.5708,2.72
T_06062,108.5708,109.3086,108.5151,108.9514,3.9
T_06063,108.9514,109.0591,108.82,109.0551,2.88
T_06064,109.0551,109.2886,108.9788,109.1794,2.95
T_06065,109.1794,109.5172,109.0714,109.3043,2.95
T_06066,109.3043,109.7852,108.8406,108.9486,3.82
T_06067,108.9486,109.1566,108.9449,109.1083,3.08
T_06068,109.1083,109.2843,108.8591,108.9649,3.04
T_06069,108.9649,109.4991,108.3391,109.2735,3.63
T_06070,109.2735,109.6363,107.6994,108.5418,5.21
T_06071,108.5418,108.68,108.1157,108.2403,3.62
T_06072,108.2403,109.1006,108.0142,108.5892,3.78
T_06073,108.5892,108.7068,108.3588,108.6757,2.81
T_06074,108.6757,108.8237,107.4357,108.1732,4.36
T_06075,108.1732,108.84,107.7271,107.8634,3.65
T_06076,107.8634,107.96,107.7372,107.8317,2.62
T_06077,107.8317,107.9945,107.7028,107.9911,3.08
T_06078,107.9911,108.088,107.6498,108.072,2.79
T_06079,108.072,108.1434,107.3111,107.7809,3.58
T_06080,107.7809,107.7938,107.2791,107.5249,3.45
T_06081,107.5249,107.5634,107.2498,107.4249,2.88
T_06082,107.4249,107.5622,107.3683,107.5603,2.99
T_06083,107.5603,107.7015,107.3252,107.3902,3.14
T_06084,107.3902,107.6846,107.3578,107.4843,2.84
T_06085,107.4843,107.6837,107.4477,107.6462,3.09
T_06086,107.6462,107.792,107.536,107.7788,2.98
T_06087,107.7788,107.8748,107.3692,107.5428,3.38
T_06088,107.5428,108.052,107.4175,108.0422,4.34
T_06089,108.0422,108.1126,108.024,108.0569,2.55
T_06090,108.0569,108.0985,107.6305,107.7526,3.63
T_06091,107.7526,107.9978,107.664,107.9271,3.14
T_06092,107.9271,107.9532,107.6957,107.8717,2.71
T_06093,107.8717,108.2366,107.456,107.4705,3.99
T_06094,107.4705,107.8942,107.2009,107.6745,3.25
T_06095,107.6745,107.9332,107.2862,107.3637,3.65
T_06096,107.3637,107.7622,107.2378,107.6172,3.43
T_06097,107.6172,107.8046,107.2068,107.668,2.68
T_06098,107.668,108.2874,106.4009,106.6532,6.25
T_06099,106.6532,107.0446,105.9834,106.1766,4.27
T_06100,106.1766,108.0335,106.0705,106.6498,4.24
T_06101,106.6498,107.0151,106.32,106.5745,2.79
T_06102,106.5745,106.6188,106.2197,106.46,2.93
T_06103,106.46,106.6855,105.9108,106.0225,4.12
T_06104,106.0225,106.3434,105.8166,106.1225,2.86
T_06105,106.1225,106.2422,105.9446,106.0489,2.78
T_06106,106.0489,106.1378,105.9825,106.0298,2.58
T_06107,106.0298,106.1018,105.9714,106.0729,2.65
T_06108,106.0729,106.3142,105.9911,106.2314,3.08
T_06109,106.2314,106.5597,106.1698,106.4662,3.36
T_06110,106.4662,106.5465,106.4597,106.472,2.51
T_06111,106.472,106.6535,106.3378,106.3702,2.88
T_06112,106.3702,106.4569,106.3126,106.4391,2.75
T_06113,106.4391,106.4969,105.9665,106.3228,2.94
T_06114,106.3228,106.8043,106.2634,106.4862,3.1
T_06115,106.4862,106.7865,106.2874,106.7782,3.57
T_06116,106.7782,106.9446,106.464,106.5012,3.53
T_06117,106.5012,106.6686,106.4046,106.5929,2.83
T_06118,106.5929,106.7111,106.1923,106.228,3.85
T_06119,106.228,106.4698,105.9948,106.3157,2.82
T_06120,106.3157,106.5151,106.1212,106.2378,2.79
T_06121,106.2378,106.388,106.1948,106.2034,2.63
T_06122,106.2034,107.7806,105.6948,107.0982,5.8
T_06123,107.0982,107.4132,107.0052,107.1443,2.66
T_06124,107.1443,107.5194,106.4951,107.3308,3.18
T_06125,107.3308,107.5271,107.316,107.5055,3.14
T_06126,107.5055,107.5335,107.4618,107.496,2.54
T_06127,107.496,107.5588,107.2895,107.4683,2.61
T_06128,107.4683,107.4726,107.1308,107.2862,3.18
T_06129,107.2862,107.4794,107.1425,107.4277,3.02
T_06130,107.4277,107.6742,107.1686,107.6188,3.2
T_06131,107.6188,107.8006,107.5052,107.7305,2.92
T_06132,107.7305,108.2302,107.6871,108.1578,4.08
T_06133,108.1578,108.4905,108.0766,108.3757,3.31
T_06134,108.3757,108.4828,108.1083,108.4302,2.71
T_06135,108.4302,108.6058,108.3271,108.4834,2.7
T_06136,108.4834,108.5062,108.4323,108.4831,2.5
T_06137,108.4831,108.5683,108.2418,108.2766,3.26
T_06138,108.2766,108.5277,108.0951,108.1794,2.85
T_06139,108.1794,108.4508,107.8166,108.0652,2.92
T_06140,108.0652,108.5415,107.7517,108.3538,3.57
T_06141,108.3538,108.9588,108.2575,108.8834,4.46
T_06142,108.8834,109.1723,108.6323,108.728,3.07
T_06143,108.728,108.8668,108.6206,108.8508,2.96
T_06144,108.8508,109.2428,108.5975,109.02,3.13
T_06145,109.02,109.2015,108.4095,108.5354,4.29
T_06146,108.5354,109.3135,108.0772,109.1068,4.61
T_06147,109.1068,109.1674,108.9723,109.0825,2.59
T_06148,109.0825,109.1025,108.832,109.0563,2.59
T_06149,109.0563,109.3237,109.0542,109.2074,3.06
T_06150,109.2074,109.2658,108.9434,109.1378,2.75
T_06151,109.1378,109.1735,108.9628,108.9637,3.14
T_06152,108.9637,109.2908,108.8717,109.2025,3.38
T_06153,109.2025,109.3668,109.1982,109.2791,2.79
T_06154,109.2791,109.6145,109.2262,109.5145,3.37
T_06155,109.5145,109.7532,109.2302,109.2591,3.44
T_06156,109.2591,109.9138,109.2255,109.6406,3.91
T_06157,109.6406,109.9129,109.5003,109.9052,3.48
T_06158,109.9052,110.0209,109.7175,109.8065,2.86
T_06159,109.8065,109.8308,109.7191,109.7209,2.81
T_06160,109.7209,109.7569,109.4905,109.696,2.59
T_06161,109.696,109.8237,109.5117,109.7351,2.65
T_06162,109.7351,109.9877,109.6797,109.7874,2.7
T_06163,109.7874,110.0566,109.1908,109.5422,3.4
T_06164,109.5422,109.7191,109.1988,109.4702,2.76
T_06165,109.4702,109.6154,109.0258,109.2492,3.31
T_06166,109.2492,109.5178,108.9394,109.3585,2.91
T_06167,109.3585,109.9111,109.1729,109.5975,3.39
T_06168,109.5975,110.2708,108.3449,108.7963,5.46
T_06169,108.7963,108.9145,108.7557,108.8098,2.55
T_06170,108.8098,109.3166,108.7302,108.8252,2.56
T_06171,108.8252,109.0517,108.5612,108.6025,3.32
T_06172,108.6025,108.6446,108.2895,108.3345,3.49
T_06173,108.3345,108.5083,107.8212,108.1609,3.14
T_06174,108.1609,108.3022,108.0858,108.1686,2.53
T_06175,108.1686,108.3305,108.1203,108.2566,2.83
T_06176,108.2566,108.3554,107.9483,108.1652,2.83
T_06177,108.1652,108.1908,108.0317,108.1351,2.61
T_06178,108.1351,108.2997,107.9578,107.9597,3.15
T_06179,107.9597,108.2058,107.4908,107.7114,3.41
T_06180,107.7114,107.9862,107.6006,107.9511,3.39
T_06181,107.9511,107.9975,107.6954,107.7548,3.22
T_06182,107.7548,107.9665,107.1237,107.4886,3.48
T_06183,107.4886,107.4948,107.2357,107.3197,3.12
T_06184,107.3197,107.4692,106.9963,107.1948,2.96
T_06185,107.1948,107.3382,107.0194,107.0498,3.03
T_06186,107.0498,107.0628,106.168,106.7911,3.45
T_06187,106.7911,107.0197,106.4628,106.8606,2.76
T_06188,106.8606,107.0102,106.6603,106.7458,2.92
T_06189,106.7458,106.9003,106.7262,106.8169,2.77
T_06190,106.8169,106.9788,106.6323,106.84,2.59
T_06191,106.84,107.3326,105.116,106.0277,5.5
T_06192,106.0277,106.2028,105.8554,105.9,2.97
T_06193,105.9,106.2594,105.2905,105.4588,4.13
T_06194,105.4588,106.0123,105.1554,105.5671,2.9
T_06195,105.5671,106.0766,105.172,105.9228,3.82
T_06196,105.9228,106.0483,105.6723,106.0182,2.86
T_06197,106.0182,106.5006,105.8526,106.3455,3.71
T_06198,106.3455,106.5295,106.0671,106.4225,2.79
T_06199,106.4225,106.5425,106.0366,106.1551,3.48
T_06200,106.1551,106.4375,106.1449,106.2806,2.97
T_06201,106.2806,106.3677,106.1902,106.2489,2.61
T_06202,106.2489,106.4206,106.2262,106.3994,3.06
T_06203,106.3994,106.4905,106.3948,106.452,2.7
T_06204,106.452,106.8778,106.0018,106.0308,4.05
T_06205,106.0308,106.2606,105.9917,106.1434,2.92
T_06206,106.1434,106.2071,105.9157,105.9828,3.09
T_06207,105.9828,106.1206,105.9292,106.1194,3.01
T_06208,106.1194,106.1437,105.9769,106.0917,2.6
T_06209,106.0917,106.2369,105.7618,105.9397,3.06
T_06210,105.9397,106.3677,105.516,106.2517,3.65
T_06211,106.2517,106.3855,105.9698,106.0185,3.36
T_06212,106.0185,106.5172,104.6822,105.4292,4.67
T_06213,105.4292,105.504,105.0772,105.2258,3.25
T_06214,105.2258,105.3708,104.5538,104.9357,3.57
T_06215,104.9357,105.2363,104.3732,104.7692,3.11
T_06216,104.7692,104.8735,104.1151,104.6086,3.09
T_06217,104.6086,104.7246,104.2966,104.448,3.09
T_06218,104.448,104.7302,104.1748,104.4858,2.64
T_06219,104.4858,104.6243,104.4683,104.564,2.79
T_06220,104.564,104.8145,104.1889,104.3154,3.42
T_06221,104.3154,104.4052,104.0686,104.1394,3.15
T_06222,104.1394,104.2502,104.0975,104.1862,2.68
T_06223,104.1862,104.2532,103.7788,103.912,3.51
T_06224,103.912,103.9437,103.832,103.9157,2.52
T_06225,103.9157,104.0378,103.7185,103.8775,2.64
T_06226,103.8775,104.2345,103.8489,104.1671,3.57
T_06227,104.1671,104.6191,103.9514,104.3745,3.27
T_06228,104.3745,104.5514,104.1837,104.5074,2.99
T_06229,104.5074,104.7345,104.4077,104.608,2.88
T_06230,104.608,104.8538,104.3163,104.3865,3.31
T_06231,104.3865,104.6569,104.3052,104.4465,2.73
T_06232,104.4465,104.6548,103.9477,104.0354,4.01
T_06233,104.0354,104.4237,103.896,104.1425,2.9
T_06234,104.1425,104.4092,104.0102,104.2345,2.84
T_06235,104.2345,104.8751,103.9142,104.4138,3.17
T_06236,104.4138,104.6409,104.3775,104.3905,2.58
T_06237,104.3905,105.7369,104.1422,104.8806,4.31
T_06238,104.8806,105.0551,104.6972,104.7742,2.89
T_06239,104.7742,105.3972,104.1077,104.3529,4.05
T_06240,104.3529,104.8009,104.1225,104.6822,3.72
T_06241,104.6822,105.2948,104.188,105.2849,4.73
T_06242,105.2849,105.4142,105.1342,105.3474,2.73
T_06243,105.3474,105.5529,104.9369,105.4742,2.97
T_06244,105.4742,106.0154,105.0748,105.1268,3.78
T_06245,105.1268,105.1803,105.0665,105.1234,2.51
T_06246,105.1234,105.1366,105.0483,105.0926,2.61
T_06247,105.0926,105.2458,104.9714,105.1618,2.76
T_06248,105.1618,105.2305,105.0006,105.0748,2.82
T_06249,105.0748,105.3415,104.6615,104.7754,3.6
T_06250,104.7754,104.8058,104.6615,104.7815,2.53
T_06251,104.7815,105.2942,104.6714,105.0185,3.38
T_06252,105.0185,105.1458,104.6246,104.7406,3.52
T_06253,104.7406,104.7735,104.3975,104.4468,3.58
T_06254,104.4468,104.5172,104.2308,104.3557,2.83
T_06255,104.3557,104.3803,104.1723,104.3563,2.5
T_06256,104.3563,104.6883,104.0677,104.2243,2.98
T_06257,104.2243,104.2908,103.6751,103.6874,4.48
T_06258,103.6874,103.7129,103.1668,103.2603,4.07
T_06259,103.2603,103.572,103.1098,103.5222,3.47
T_06260,103.5222,103.6375,103.1126,103.5588,2.64
T_06261,103.5588,103.7037,102.7643,102.8163,5.24
T_06262,102.8163,102.9566,102.5606,102.6852,2.98
T_06263,102.6852,102.8311,101.9178,102.3797,3.62
T_06264,102.3797,102.7532,101.1782,101.8742,4.36
T_06265,101.8742,102.148,101.6345,102.1154,3.39
T_06266,102.1154,102.4062,101.992,102.2308,2.93
T_06267,102.2308,102.3117,102.1434,102.2486,2.57
T_06268,102.2486,102.268,102.0068,102.0886,3.09
T_06269,102.0886,102.3809,101.8622,102.3468,3.46
T_06270,102.3468,102.8277,102.3182,102.7437,3.97
T_06271,102.7437,102.8138,102.4751,102.7994,2.71
T_06272,102.7994,102.832,102.4843,102.6658,2.99
T_06273,102.6658,102.7865,102.5892,102.6006,2.74
T_06274,102.6006,102.6126,102.1018,102.3563,3.4
T_06275,102.3563,102.8692,102.0926,102.7342,3.9
T_06276,102.7342,102.8908,102.0163,102.2914,4.13
T_06277,102.2914,102.5606,102.1585,102.4883,3.23
T_06278,102.4883,102.6258,102.2578,102.3797,2.9
T_06279,102.3797,102.5338,102.0951,102.1572,3.32
T_06280,102.1572,102.2748,101.584,101.8169,3.75
T_06281,101.8169,102.1394,101.5212,101.9972,3.17
T_06282,101.9972,102.4126,101.7102,102.3914,3.96
T_06283,102.3914,102.9837,102.2612,102.7022,3.65
T_06284,102.7022,102.7351,101.5449,102.1917,4.38
T_06285,102.1917,102.6502,102.0308,102.3194,2.98
T_06286,102.3194,102.7766,102.1255,102.6255,3.63
T_06287,102.6255,103.0837,102.408,102.9812,3.82
T_06288,102.9812,103.2191,102.9535,103.0969,2.93
T_06289,103.0969,103.4028,102.8018,103.0071,2.83
T_06290,103.0071,103.1403,102.7942,102.9354,2.76
T_06291,102.9354,103.1157,102.8782,103.0314,2.86
T_06292,103.0314,103.1818,102.7015,102.7652,3.48
T_06293,102.7652,103.0012,102.4542,102.7006,2.74
T_06294,102.7006,102.7529,102.6914,102.7252,2.6
T_06295,102.7252,102.8511,102.6311,102.6311,2.84
T_06296,102.6311,102.7015,102.528,102.5563,2.77
T_06297,102.5563,102.8631,102.2458,102.7446,3.2
T_06298,102.7446,102.7788,102.7148,102.7738,2.61
T_06299,102.7738,102.8465,102.4612,102.5569,3.3
T_06300,102.5569,102.8597,102.3505,102.3535,3.25
T_06301,102.3535,102.4529,102.2018,102.2474,2.89
T_06302,102.2474,102.3418,101.9314,102.1277,2.94
T_06303,102.1277,102.3855,101.9778,102.364,3.38
T_06304,102.364,102.5403,102.1582,102.44,2.78
T_06305,102.44,102.6172,102.2582,102.4458,2.52
T_06306,102.4458,102.8086,102.2972,102.6495,3.26
T_06307,102.6495,102.7151,102.2572,102.3428,3.63
T_06308,102.3428,102.5378,102.0154,102.2006,3.02
T_06309,102.2006,102.4114,101.3542,101.6314,4.6
T_06310,101.6314,101.8277,101.5163,101.556,2.77
T_06311,101.556,101.7305,101.4437,101.5594,2.52
T_06312,101.5594,101.6954,101.2689,101.3354,3.32
T_06313,101.3354,101.6658,101.1557,101.6105,3.52
T_06314,101.6105,101.6831,101.6055,101.6228,2.55
T_06315,101.6228,101.9142,101.1597,101.3369,3.55
T_06316,101.3369,101.6031,101.0209,101.4471,2.91
T_06317,101.4471,101.7828,100.7785,101.0914,3.81
T_06318,101.0914,101.3637,101.0702,101.1166,2.6
T_06319,101.1166,101.2138,100.9711,101.204,2.83
T_06320,101.204,101.6874,100.9043,101.4542,3.43
T_06321,101.4542,101.752,101.2434,101.7418,3.57
T_06322,101.7418,102.2929,101.6228,102.0702,3.72
T_06323,102.0702,102.2243,101.7495,102.0172,2.69
T_06324,102.0172,102.2329,101.7714,102.1351,2.94
T_06325,102.1351,102.1495,102.1197,102.1412,2.53
T_06326,102.1412,102.3246,101.8043,102.0372,2.88
T_06327,102.0372,102.0938,101.892,101.9028,2.99
T_06328,101.9028,102.164,101.8172,101.9342,2.62
T_06329,101.9342,103.0449,101.52,102.4649,4.46
T_06330,102.4649,102.6354,102.1163,102.2203,3.4
T_06331,102.2203,102.5489,101.5068,101.5834,4.85
T_06332,101.5834,102.4923,101.5535,101.8551,3.51
T_06333,101.8551,102.1618,101.6043,102.0689,3.29
T_06334,102.0689,102.6098,101.9775,102.0782,2.54
T_06335,102.0782,102.5708,101.7662,102.2015,2.96
T_06336,102.2015,102.4314,102.0557,102.3363,3.0
T_06337,102.3363,102.5542,102.1778,102.4588,2.96
T_06338,102.4588,102.472,102.4015,102.4554,2.51
T_06339,102.4554,102.5791,101.66,102.0908,3.84
T_06340,102.0908,102.3809,101.7978,102.2692,3.16
T_06341,102.2692,102.2926,102.0726,102.2702,2.51
T_06342,102.2702,102.5028,102.2529,102.3234,2.7
T_06343,102.3234,102.5231,102.1689,102.2092,2.92
T_06344,102.2092,102.6295,101.2988,101.8415,3.85
T_06345,101.8415,101.8969,101.5102,101.6797,3.09
T_06346,101.6797,101.8071,101.5225,101.6963,2.56
T_06347,101.6963,101.8283,101.3905,101.5295,3.11
T_06348,101.5295,101.8262,101.2354,101.6837,3.07
T_06349,101.6837,101.7782,101.2868,101.3222,3.83
T_06350,101.3222,101.3862,101.2188,101.2422,2.79
T_06351,101.2422,101.2523,100.6837,101.0258,3.29
T_06352,101.0258,101.4138,100.6434,100.8526,3.14
T_06353,100.8526,100.9058,100.7037,100.7046,3.04
T_06354,100.7046,101.5982,100.2868,101.3222,4.78
T_06355,101.3222,102.0169,101.2092,101.5695,3.42
T_06356,101.5695,101.5926,101.1705,101.492,2.78
T_06357,101.492,101.8834,101.2237,101.2865,3.26
T_06358,101.2865,101.4489,101.0985,101.4397,3.07
T_06359,101.4397,101.472,101.3911,101.4034,2.63
T_06360,101.4034,101.4948,101.2717,101.4791,2.78
T_06361,101.4791,101.6329,101.368,101.6074,2.98
T_06362,101.6074,101.7332,101.3458,101.3865,3.31
T_06363,101.3865,101.4243,101.3098,101.3938,2.53
T_06364,101.3938,102.0329,100.9686,101.9677,4.62
T_06365,101.9677,102.0877,101.9554,102.0342,2.75
T_06366,102.0342,102.1935,101.9431,102.1305,2.86
T_06367,102.1305,102.1308,101.9025,101.9068,3.32
T_06368,101.9068,102.0862,101.5809,101.6603,3.41
T_06369,101.6603,101.6769,101.4662,101.6622,2.51
T_06370,101.6622,102.2809,101.5742,102.0969,4.11
T_06371,102.0969,102.1403,101.9772,102.0332,2.73
T_06372,102.0332,102.8945,101.5511,102.4908,4.19
T_06373,102.4908,103.4714,102.0234,102.9363,4.15
T_06374,102.9363,103.108,102.0055,102.5172,4.04
T_06375,102.5172,102.9222,102.436,102.5785,2.73
T_06376,102.5785,102.6468,101.992,102.2763,3.61
T_06377,102.2763,102.3455,101.7825,102.1357,3.02
T_06378,102.1357,102.4511,101.3917,101.4557,5.01
T_06379,101.4557,101.5778,100.8868,101.3468,2.9
T_06380,101.3468,101.9858,100.7489,101.7437,3.97
T_06381,101.7437,102.4748,101.4215,102.3886,4.88
T_06382,102.3886,103.1794,102.1083,102.7102,3.69
T_06383,102.7102,102.8271,102.6274,102.7948,2.82
T_06384,102.7948,102.9643,102.7132,102.8723,2.79
T_06385,102.8723,103.0277,102.8622,102.9932,2.95
T_06386,102.9932,103.136,102.9012,102.9609,2.62
T_06387,102.9609,103.0772,102.8828,103.0003,2.65
T_06388,103.0003,103.224,102.9972,103.1782,3.16
T_06389,103.1782,103.1926,103.0886,103.1705,2.52
T_06390,103.1705,103.4,102.8557,102.8785,3.58
T_06391,102.8785,102.9895,102.7237,102.9369,2.72
T_06392,102.9369,103.2068,102.8375,103.1886,3.43
T_06393,103.1886,103.1963,102.8095,103.056,2.99
T_06394,103.056,103.1335,102.7695,103.0206,2.63
T_06395,103.0206,103.1582,102.6892,102.8877,2.99
T_06396,102.8877,103.0785,102.6305,102.9917,2.89
T_06397,102.9917,103.3305,102.6578,103.1631,3.14
T_06398,103.1631,103.2652,102.3535,102.6468,4.4
T_06399,102.6468,102.8222,102.5065,102.5234,2.95
T_06400,102.5234,103.2902,102.4437,102.7677,3.41
T_06401,102.7677,103.2197,102.684,102.9557,3.2
T_06402,102.9557,103.2742,102.4329,102.7003,3.44
T_06403,102.7003,102.8914,101.2631,102.0902,4.75
T_06404,102.0902,102.3095,101.8674,102.2498,3.09
T_06405,102.2498,102.3855,102.0498,102.2843,2.63
T_06406,102.2843,104.0246,101.5855,103.3597,6.47
T_06407,103.3597,103.452,103.2911,103.3046,2.7
T_06408,103.3046,103.964,103.2951,103.5055,3.25
T_06409,103.5055,103.5597,103.2578,103.3588,3.04
T_06410,103.3588,103.5308,103.2982,103.3803,2.58
T_06411,103.3803,103.792,103.224,103.6831,3.62
T_06412,103.6831,104.0495,103.5225,103.8732,3.21
T_06413,103.8732,104.0037,103.4169,103.9674,2.85
T_06414,103.9674,104.3837,103.8268,104.2542,3.56
T_06415,104.2542,104.28,103.9978,104.0188,3.37
T_06416,104.0188,104.0982,103.9505,104.016,2.51
T_06417,104.016,104.0658,103.9625,103.9742,2.65
T_06418,103.9742,104.1145,103.78,103.7926,3.17
T_06419,103.7926,103.8526,103.6483,103.7932,2.5
T_06420,103.7932,104.3077,103.6677,104.04,3.42
T_06421,104.04,104.7234,103.8655,104.4569,4.04
T_06422,104.4569,104.5138,104.3542,104.4612,2.52
T_06423,104.4612,104.6246,104.18,104.5317,2.76
T_06424,104.5317,104.8363,104.3412,104.4751,2.71
T_06425,104.4751,104.6203,104.4582,104.4754,2.5
T_06426,104.4754,104.9683,103.808,104.6988,3.33
T_06427,104.6988,105.2862,104.6862,105.1477,4.16
T_06428,105.1477,106.0209,104.8,105.9366,5.42
T_06429,105.9366,106.1246,105.7858,106.0554,2.94
T_06430,106.0554,106.4172,105.8905,106.3357,3.54
T_06431,106.3357,106.4022,105.6471,105.9166,4.04
T_06432,105.9166,106.1763,105.8052,106.0132,2.86
T_06433,106.0132,106.2089,105.9369,105.9532,2.72
T_06434,105.9532,105.9754,105.552,105.7831,3.12
T_06435,105.7831,105.8612,105.7505,105.832,2.68
T_06436,105.832,105.9945,105.7163,105.8797,2.68
T_06437,105.8797,106.0575,105.232,105.4529,4.07
T_06438,105.4529,105.476,104.5154,105.0378,4.03
T_06439,105.0378,105.2209,105.0022,105.0375,2.5
T_06440,105.0375,105.0963,104.8178,104.9138,2.95
T_06441,104.9138,105.0729,104.7754,104.9975,2.81
T_06442,104.9975,105.0477,104.8532,104.9545,2.66
T_06443,104.9545,105.0618,104.6188,104.7394,3.29
T_06444,104.7394,104.8708,104.5557,104.6209,2.93
T_06445,104.6209,105.1209,104.4677,104.8757,3.44
T_06446,104.8757,105.3723,104.6286,105.2698,3.96
T_06447,105.2698,105.6917,104.8535,105.4415,3.14
T_06448,105.4415,105.8597,105.1778,105.7372,3.6
T_06449,105.7372,105.8671,105.0117,105.3634,3.88
T_06450,105.3634,105.4511,104.6806,104.8963,4.22
T_06451,104.8963,105.8283,104.3332,104.3529,4.5
T_06452,104.3529,104.8154,103.1302,103.8791,4.25
T_06453,103.8791,103.9409,103.4077,103.7332,3.04
T_06454,103.7332,103.9535,103.4963,103.5212,3.28
T_06455,103.5212,103.7169,103.4483,103.6578,3.01
T_06456,103.6578,103.6871,103.3662,103.5369,2.94
T_06457,103.5369,103.7754,103.1942,103.4197,2.93
T_06458,103.4197,103.6431,103.2403,103.5671,3.05
T_06459,103.5671,103.7055,103.5372,103.5926,2.6
T_06460,103.5926,103.7452,102.9566,103.2837,3.64
T_06461,103.2837,103.8015,102.8963,103.5308,3.42
T_06462,103.5308,103.8015,103.0123,103.7132,3.18
T_06463,103.7132,103.7803,103.6468,103.7095,2.51
T_06464,103.7095,104.3012,103.5031,103.9702,3.47
T_06465,103.9702,103.9991,103.6142,103.6295,3.75
T_06466,103.6295,105.1332,103.288,104.3668,5.23
T_06467,104.3668,104.6058,104.3603,104.5089,3.03
T_06468,104.5089,104.8889,103.9951,104.6606,3.06
T_06469,104.6606,105.4628,104.5858,104.9554,3.59
T_06470,104.9554,105.164,104.7665,104.8126,3.02
T_06471,104.8126,105.2455,104.4406,105.2222,4.02
T_06472,105.2222,105.6031,104.2028,104.7529,4.23
T_06473,104.7529,104.8375,104.084,104.3194,4.1
