step_id,norm_open,norm_high,norm_low,norm_close,norm_volume
T_03845,410.9318,411.8392,409.3393,410.8413,2.54
T_03846,410.8413,413.1151,409.6517,412.0629,2.98
T_03847,412.0629,413.3056,411.3496,412.8511,2.81
T_03848,412.8511,414.4854,412.431,414.0985,2.99
T_03849,414.0985,415.4711,412.4475,415.3111,2.98
T_03850,415.3111,416.3915,415.0776,415.8675,2.71
T_03851,415.8675,420.9939,404.5918,411.1983,4.38
T_03852,411.1983,412.1929,411.1,411.3331,2.54
T_03853,411.3331,412.1896,407.8714,409.1457,3.38
T_03854,409.1457,413.3351,408.5772,411.6781,3.5
T_03855,411.6781,414.2369,409.7846,412.9757,3.01
T_03856,412.9757,414.9561,406.5182,408.6551,4.24
T_03857,408.6551,413.0518,404.3728,407.5515,2.95
T_03858,407.5515,408.52,405.1375,406.6189,2.88
T_03859,406.6189,407.6797,404.9078,407.4513,2.82
T_03860,407.4513,407.6244,406.8268,407.0283,2.68
T_03861,407.0283,408.7067,404.3954,405.4611,3.13
T_03862,405.4611,406.3132,403.7962,405.9537,2.69
T_03863,405.9537,407.3292,403.845,406.6456,2.77
T_03864,406.6456,409.4792,404.5328,407.901,2.99
T_03865,407.901,407.9179,404.335,405.0654,3.64
T_03866,405.0654,405.8519,402.1469,403.5254,3.12
T_03867,403.5254,405.6842,401.9685,404.8604,3.03
T_03868,404.8604,411.956,401.8994,408.9642,4.13
T_03869,408.9642,409.8457,407.3336,408.726,2.6
T_03870,408.726,411.4513,407.6481,409.6568,2.86
T_03871,409.6568,409.7465,408.2307,409.4436,2.59
T_03872,409.4436,409.9656,406.369,408.5249,2.88
T_03873,408.5249,413.6796,405.2596,410.8233,3.41
T_03874,410.8233,412.7512,409.8276,410.066,2.81
T_03875,410.066,411.7183,407.3371,408.7788,3.02
T_03876,408.7788,410.3082,406.601,406.8192,3.29
T_03877,406.8192,408.8764,405.1331,405.4129,3.07
T_03878,405.4129,413.2212,403.0499,409.8049,4.25
T_03879,409.8049,414.0551,406.6301,410.9924,2.97
T_03880,410.9924,415.4153,406.3322,414.5228,3.9
T_03881,414.5228,417.0446,411.871,415.9919,3.08
T_03882,415.9919,417.6139,414.9175,415.291,2.79
T_03883,415.291,415.3776,414.151,414.5717,2.8
T_03884,414.5717,417.8864,412.1347,417.0075,3.47
T_03885,417.0075,419.2258,416.1732,419.061,3.31
T_03886,419.061,420.3417,414.2524,416.6667,3.47
T_03887,416.6667,422.3042,415.0136,418.6092,3.27
T_03888,418.6092,420.5658,418.3507,419.4267,2.82
T_03889,419.4267,421.5839,414.4225,414.9183,4.31
T_03890,414.9183,416.4296,412.3313,412.8233,3.35
T_03891,412.8233,415.3457,412.8067,414.5296,3.17
T_03892,414.5296,417.5331,412.7243,415.515,2.89
T_03893,415.515,418.3842,414.9428,416.4283,2.86
T_03894,416.4283,418.8431,411.6915,414.1083,3.44
T_03895,414.1083,417.1051,412.0544,412.5346,3.14
T_03896,412.5346,416.3126,409.8849,415.8006,3.8
T_03897,415.8006,420.3168,408.3943,411.9862,4.03
T_03898,411.9862,412.2792,410.3601,411.2219,2.81
T_03899,411.2219,413.5539,409.746,412.2475,2.9
T_03900,412.2475,412.4737,410.1799,411.9565,2.62
T_03901,411.9565,419.5496,405.3239,405.7618,4.99
T_03902,405.7618,406.9421,403.3606,403.4625,3.43
T_03903,403.4625,406.0974,400.9986,402.4092,2.93
T_03904,402.4092,403.7724,400.505,402.5132,2.53
T_03905,402.5132,409.0536,398.1458,408.8557,5.03
T_03906,408.8557,409.4707,406.3068,408.2781,2.74
T_03907,408.2781,413.0825,404.1796,405.7846,3.51
T_03908,405.7846,410.5706,402.6581,409.1696,3.85
T_03909,409.1696,409.4968,408.2708,408.8064,2.65
T_03910,408.8064,409.21,408.41,408.6244,2.58
T_03911,408.6244,411.6557,407.4361,410.0758,3.07
T_03912,410.0758,411.3068,409.8217,410.7357,2.75
T_03913,410.7357,411.6251,410.4157,411.2679,2.7
T_03914,411.2679,419.0889,405.6279,417.1988,4.86
T_03915,417.1988,417.5019,416.0622,417.1665,2.52
T_03916,417.1665,417.2057,414.1492,415.7592,3.07
T_03917,415.7592,417.7881,408.8379,410.8926,4.46
T_03918,410.8926,414.9168,410.0403,411.9299,2.91
T_03919,411.9299,412.4579,411.7367,412.1428,2.58
T_03920,412.1428,416.7718,409.9425,415.9229,4.0
T_03921,415.9229,418.0415,413.4764,416.96,2.91
T_03922,416.96,426.2162,416.8681,422.1097,4.55
T_03923,422.1097,422.8087,421.1979,422.4235,2.62
T_03924,422.4235,423.4347,420.3119,423.3281,2.85
T_03925,423.3281,426.3515,422.4689,425.0938,3.2
T_03926,425.0938,428.7339,423.9535,427.5189,3.46
T_03927,427.5189,428.8062,423.1792,424.0208,3.91
T_03928,424.0208,430.7428,420.0913,426.1417,3.34
T_03929,426.1417,431.0568,425.8017,430.5962,4.27
T_03930,430.5962,431.2497,427.4137,428.5689,3.32
T_03931,428.5689,429.7404,427.0553,429.1975,2.74
T_03932,429.1975,433.7958,427.445,430.1408,2.87
T_03933,430.1408,432.5188,427.8154,428.4831,3.17
T_03934,428.4831,429.7158,427.4796,428.7604,2.6
T_03935,428.7604,430.3269,428.6878,429.684,2.86
T_03936,429.684,431.3106,428.6328,428.6489,2.92
T_03937,428.6489,432.0551,428.0026,429.9233,3.0
T_03938,429.9233,431.3833,429.2676,430.6615,2.79
T_03939,430.6615,432.1665,427.8738,428.1878,3.5
T_03940,428.1878,428.2058,424.9001,425.9092,3.42
T_03941,425.9092,428.7401,422.4686,423.766,3.37
T_03942,423.766,423.9068,422.6281,423.4079,2.65
T_03943,423.4079,426.2958,422.8457,425.3931,3.29
T_03944,425.3931,430.0679,424.0732,428.3193,3.66
T_03945,428.3193,428.4154,418.9072,424.07,4.21
T_03946,424.07,424.0879,418.9779,423.2925,2.82
T_03947,423.2925,425.7263,416.1297,419.6538,3.96
T_03948,419.6538,431.3039,416.22,423.7149,4.12
T_03949,423.7149,426.3212,419.5199,425.2522,3.11
T_03950,425.2522,432.5579,424.2494,429.5308,4.2
T_03951,429.5308,434.2108,427.716,432.804,3.8
T_03952,432.804,435.0447,429.2096,432.1347,2.78
T_03953,432.1347,435.5536,431.5272,433.9042,3.2
T_03954,433.9042,436.7894,430.3472,430.4461,3.89
T_03955,430.4461,432.7593,428.8979,430.1261,2.64
T_03956,430.1261,431.144,429.5015,430.6065,2.68
T_03957,430.6065,431.9661,429.2388,431.289,2.77
T_03958,431.289,437.2013,430.3107,434.7296,3.87
T_03959,434.7296,435.2174,432.9193,433.0243,3.19
T_03960,433.0243,434.3458,432.6504,434.0818,2.92
T_03961,434.0818,435.0319,428.0557,431.8489,3.4
T_03962,431.8489,432.7589,429.7756,430.9467,2.87
T_03963,430.9467,434.4606,430.5771,433.0086,3.32
T_03964,433.0086,435.1319,432.0442,433.8274,2.82
T_03965,433.8274,434.7914,432.4422,434.741,2.86
T_03966,434.741,435.1085,434.6683,434.7771,2.51
T_03967,434.7771,437.8979,434.7221,436.7858,3.29
T_03968,436.7858,439.0503,435.0312,437.3778,2.73
T_03969,437.3778,439.3851,435.5037,435.9682,3.07
T_03970,435.9682,438.3743,433.0458,435.3432,2.76
T_03971,435.3432,435.6643,428.375,432.2951,3.73
T_03972,432.2951,437.0031,430.8129,434.3867,3.33
T_03973,434.3867,438.4603,432.7161,434.3974,2.5
T_03974,434.3974,437.2182,432.7458,434.1969,2.59
T_03975,434.1969,442.1144,421.7489,426.4785,5.6
T_03976,426.4785,429.9106,425.6731,427.8857,3.05
T_03977,427.8857,432.5269,426.8917,431.7446,4.04
T_03978,431.7446,433.0486,426.8987,427.7579,4.1
T_03979,427.7579,429.2967,425.0364,426.0864,3.18
T_03980,426.0864,427.9992,424.726,425.2232,2.85
T_03981,425.2232,426.1546,423.4161,424.9819,2.6
T_03982,424.9819,428.2132,423.9956,427.7017,3.58
T_03983,427.7017,429.586,427.295,429.1908,3.09
T_03984,429.1908,430.0301,428.9517,429.9347,2.79
T_03985,429.9347,432.8943,429.1072,430.6861,2.79
T_03986,430.6861,434.0529,428.8728,432.0611,3.04
T_03987,432.0611,432.5665,430.4146,430.5576,3.11
T_03988,430.5576,433.0256,428.1076,431.5215,2.88
T_03989,431.5215,432.8019,426.8997,428.8946,3.56
T_03990,428.8946,430.5796,428.4114,429.611,2.78
T_03991,429.611,430.1575,428.9847,430.1183,2.69
T_03992,430.1183,430.9025,427.7843,428.7624,3.05
T_03993,428.7624,431.3443,426.7301,430.3997,3.15
T_03994,430.3997,435.0514,428.9568,432.6458,3.39
T_03995,432.6458,435.3869,427.0896,430.9122,3.2
T_03996,430.9122,432.0992,429.9565,431.0022,2.53
T_03997,431.0022,431.1204,418.3265,426.6149,4.26
T_03998,426.6149,430.539,423.6054,427.6617,2.91
T_03999,427.6617,428.6711,419.004,421.2735,5.06
T_04000,421.2735,432.0799,408.2957,413.5869,5.58
T_04001,413.5869,413.7796,405.7746,406.3768,5.39
T_04002,406.3768,407.2428,406.1282,407.1186,2.79
T_04003,407.1186,410.1697,404.2667,405.0071,3.35
T_04004,405.0071,406.7468,404.3008,406.5167,3.1
T_04005,406.5167,407.5651,404.2958,405.0693,3.09
T_04006,405.0693,405.1746,404.5492,404.7378,2.64
T_04007,404.7378,405.0158,397.5467,401.1353,3.95
T_04008,401.1353,401.2156,398.7394,400.2494,2.86
T_04009,400.2494,402.5818,399.3892,401.8383,3.13
T_04010,401.8383,403.9621,400.1232,400.4822,3.05
T_04011,400.4822,401.106,399.1228,400.6188,2.55
T_04012,400.6188,402.0242,399.06,399.4633,2.97
T_04013,399.4633,401.0788,398.7862,399.5332,2.52
T_04014,399.5332,400.1839,395.8271,397.6654,3.26
T_04015,397.6654,401.8036,392.2324,394.6007,3.73
T_04016,394.6007,396.6308,390.9978,393.2638,3.04
T_04017,393.2638,393.7537,388.9853,389.555,3.99
T_04018,389.555,391.0426,386.8889,389.5608,2.51
T_04019,389.5608,392.5839,383.0133,386.3475,3.79
T_04020,386.3475,387.0725,374.8344,380.2886,4.93
T_04021,380.2886,385.2728,370.9699,373.9004,5.06
T_04022,373.9004,375.7839,365.9299,368.2819,4.76
T_04023,368.2819,379.235,365.8129,372.2543,4.08
T_04024,372.2543,373.2182,363.8737,368.7775,3.9
T_04025,368.7775,369.4018,362.2996,366.5779,3.39
T_04026,366.5779,369.5765,357.4922,363.1107,3.9
T_04027,363.1107,365.1642,361.686,364.0964,2.89
T_04028,364.0964,366.8226,363.7436,365.7443,3.15
T_04029,365.7443,367.8672,362.4656,363.9261,3.24
T_04030,363.9261,366.4832,360.489,361.9858,3.29
T_04031,361.9858,363.2197,361.9339,362.0361,2.51
T_04032,362.0361,363.8699,361.6818,362.4764,2.67
T_04033,362.4764,362.7796,356.6875,358.9875,3.9
T_04034,358.9875,359.5104,356.5835,359.454,2.68
T_04035,359.454,360.819,358.3361,359.9856,2.7
T_04036,359.9856,360.8021,356.6604,358.8746,2.95
T_04037,358.8746,358.8954,356.8953,358.7088,2.58
T_04038,358.7088,360.0506,358.1375,359.1064,2.65
T_04039,359.1064,360.3056,357.9969,360.1826,2.92
T_04040,360.1826,363.5335,359.9876,361.4931,3.02
T_04041,361.4931,367.0646,361.3949,362.7794,3.01
T_04042,362.7794,365.9786,359.3001,360.7438,3.32
T_04043,360.7438,362.6888,354.1828,355.6007,4.57
T_04044,355.6007,356.1971,353.244,353.3567,3.41
T_04045,353.3567,354.0486,350.6193,352.9762,2.66
T_04046,352.9762,356.7878,351.6049,356.6907,3.98
T_04047,356.6907,359.3924,355.0689,359.1719,3.48
T_04048,359.1719,363.9025,356.6271,362.9556,4.0
T_04049,362.9556,366.0487,361.2847,364.4657,3.1
T_04050,364.4657,364.9026,364.1353,364.7508,2.61
T_04051,364.7508,366.8628,362.351,365.9196,2.96
T_04052,365.9196,367.3529,362.21,362.2169,3.99
T_04053,362.2169,363.3476,360.5686,362.501,2.6
T_04054,362.501,366.3658,361.7078,365.1032,3.53
T_04055,365.1032,365.1254,363.6189,363.6994,3.07
T_04056,363.6994,370.7262,362.5015,367.5085,4.01
T_04057,367.5085,367.9115,365.5938,367.2333,2.62
T_04058,367.2333,367.8607,365.2436,365.3814,3.25
T_04059,365.3814,369.0053,362.1426,368.2632,3.64
T_04060,368.2632,369.189,368.1122,369.0781,2.82
T_04061,369.0781,369.3572,367.09,367.9075,2.98
T_04062,367.9075,368.3382,367.6321,367.7194,2.58
T_04063,367.7194,368.0354,365.7592,368.016,2.61
T_04064,368.016,369.3153,366.9147,368.2919,2.6
T_04065,368.2919,370.116,366.1501,367.2385,2.93
T_04066,367.2385,372.5563,363.4418,369.5922,3.43
T_04067,369.5922,374.2674,369.0101,370.5397,2.87
T_04068,370.5397,371.426,367.9151,370.099,2.69
T_04069,370.099,371.4708,369.5569,371.3465,2.99
T_04070,371.3465,372.2001,364.9239,367.429,4.08
T_04071,367.429,368.8285,355.9949,361.069,5.05
T_04072,361.069,363.5083,359.0388,360.6728,2.67
T_04073,360.6728,368.1196,356.1596,365.406,4.38
T_04074,365.406,367.6775,364.8672,367.4885,3.33
T_04075,367.4885,369.5461,363.1868,364.1464,3.85
T_04076,364.1464,367.5865,362.316,364.9078,2.8
T_04077,364.9078,366.8197,363.4847,364.3235,2.74
T_04078,364.3235,365.0974,361.6713,363.8732,2.69
T_04079,363.8732,366.6064,362.4125,364.9318,2.92
T_04080,364.9318,366.486,364.1444,364.1968,2.8
T_04081,364.1968,364.8871,360.7585,362.965,3.0
T_04082,362.965,363.5642,359.5035,360.8194,3.37
T_04083,360.8194,361.2725,359.2075,359.3553,3.09
T_04084,359.3553,360.8883,359.1118,359.2358,2.56
T_04085,359.2358,359.5511,357.4351,358.2713,2.89
T_04086,358.2713,360.1321,356.9733,359.3261,2.91
T_04087,359.3261,361.1504,357.4944,360.9619,3.15
T_04088,360.9619,362.824,356.6122,357.7421,3.8
T_04089,357.7421,359.3479,355.3796,359.0413,3.01
T_04090,359.0413,363.6331,358.2206,362.8039,4.0
T_04091,362.8039,363.6861,359.6017,360.6247,3.38
T_04092,360.6247,362.3415,357.9274,358.1518,3.5
T_04093,358.1518,359.7526,357.7182,357.7829,2.66
T_04094,357.7829,359.4158,357.0564,359.3125,3.1
T_04095,359.3125,363.8215,347.901,355.4124,4.07
T_04096,355.4124,366.0658,349.7631,362.5485,5.35
T_04097,362.5485,363.2568,355.0381,360.2621,3.42
T_04098,360.2621,360.6562,358.7801,359.3589,2.87
T_04099,359.3589,360.3282,355.7161,357.9304,3.08
T_04100,357.9304,357.9744,351.9714,354.6739,3.81
T_04101,354.6739,355.1115,354.4064,354.4499,2.6
T_04102,354.4499,356.0732,353.0688,353.7892,2.77
T_04103,353.7892,354.9914,348.4681,351.4093,3.46
T_04104,351.4093,351.9243,350.2718,351.4651,2.51
T_04105,351.4651,353.7797,347.2351,348.8172,3.57
T_04106,348.8172,351.7015,347.7488,349.5231,2.77
T_04107,349.5231,353.8343,346.3182,347.0426,3.5
T_04108,347.0426,348.8285,346.9519,347.1206,2.52
T_04109,347.1206,349.0379,343.2044,344.0583,3.73
T_04110,344.0583,344.7257,343.3917,344.059,2.51
T_04111,344.059,346.746,344.0328,345.165,2.93
T_04112,345.165,350.8431,344.2062,346.6304,3.08
T_04113,346.6304,347.1483,342.7321,345.2154,3.07
T_04114,345.2154,346.4489,339.5639,342.9551,3.41
T_04115,342.9551,347.7324,342.7729,346.3203,3.84
T_04116,346.3203,347.2356,339.9257,344.3222,3.31
T_04117,344.3222,346.7961,343.9442,344.7917,2.68
T_04118,344.7917,345.8776,340.2781,341.4947,3.83
T_04119,341.4947,343.3543,341.4046,342.6394,2.95
T_04120,342.6394,345.9872,339.7269,344.4292,3.21
T_04121,344.4292,345.5364,342.469,343.2731,2.97
T_04122,343.2731,345.6622,341.8871,345.5475,3.4
T_04123,345.5475,345.8257,343.7808,344.7689,2.82
T_04124,344.7689,349.1878,344.3422,346.7235,3.27
T_04125,346.7235,347.6899,345.8056,347.6239,2.85
T_04126,347.6239,349.3044,344.8501,348.9224,3.01
T_04127,348.9224,351.3432,348.4507,350.3247,3.05
T_04128,350.3247,351.0678,349.5953,350.3114,2.51
T_04129,350.3114,351.6689,348.2464,348.7776,3.12
T_04130,348.7776,350.9597,345.4821,347.9806,2.83
T_04131,347.9806,350.6689,346.1318,346.3932,3.14
T_04132,346.3932,348.9392,346.2535,347.5207,2.94
T_04133,347.5207,347.6179,345.1287,346.8996,2.76
T_04134,346.8996,350.1415,346.7664,348.8626,3.28
T_04135,348.8626,354.571,348.0017,352.4617,3.93
T_04136,352.4617,360.0214,348.7047,358.5317,4.92
T_04137,358.5317,359.4931,353.9818,356.4657,3.33
T_04138,356.4657,362.711,355.0831,360.1803,3.98
T_04139,360.1803,363.424,358.1464,360.1969,2.5
T_04140,360.1969,361.3019,360.1283,360.9924,2.81
T_04141,360.9924,365.7835,356.7535,359.1372,3.25
T_04142,359.1372,364.4758,356.1542,361.9717,3.62
T_04143,361.9717,364.7701,355.016,357.3146,4.37
T_04144,357.3146,360.561,355.8372,356.1824,2.96
T_04145,356.1824,356.3275,355.5132,356.2508,2.52
T_04146,356.2508,356.4824,352.2131,353.0381,3.79
T_04147,353.0381,355.5133,350.8642,354.3389,3.01
T_04148,354.3389,358.6363,350.7954,356.8318,3.49
T_04149,356.8318,357.2058,355.2194,355.99,2.85
T_04150,355.99,356.4949,353.8579,356.476,2.69
T_04151,356.476,356.676,354.9871,355.8919,2.74
T_04152,355.8919,357.4289,353.821,355.3199,2.74
T_04153,355.3199,355.3214,353.8518,354.1112,2.99
T_04154,354.1112,356.4239,352.9679,353.4388,2.78
T_04155,353.4388,358.5624,350.9951,357.3457,4.05
T_04156,357.3457,358.7968,356.5264,356.8876,2.69
T_04157,356.8876,356.9318,353.1703,353.6422,3.81
T_04158,353.6422,356.3278,353.4101,354.5179,2.84
T_04159,354.5179,360.7258,352.1751,357.0753,3.52
T_04160,357.0753,362.2447,351.9135,352.8233,4.21
T_04161,352.8233,355.5247,352.48,353.0018,2.56
T_04162,353.0018,356.7726,349.675,355.2947,3.41
T_04163,355.2947,356.7558,354.5181,356.2751,2.88
T_04164,356.2751,362.0401,355.0847,359.9197,3.95
T_04165,359.9197,365.1149,353.6544,354.9903,4.48
T_04166,354.9903,356.6729,351.3189,351.4285,3.93
T_04167,351.4285,351.6762,350.1657,351.1947,2.6
T_04168,351.1947,354.5899,347.469,353.8678,3.56
T_04169,353.8678,354.7458,352.1146,352.9633,2.87
T_04170,352.9633,354.015,351.1807,351.3787,3.14
T_04171,351.3787,352.074,351.2422,351.9071,2.7
T_04172,351.9071,353.9274,349.2986,349.7642,3.37
T_04173,349.7642,352.5982,349.675,351.2521,3.09
T_04174,351.2521,355.7121,349.8674,353.0962,3.23
T_04175,353.0962,354.3561,351.7668,352.9857,2.55
T_04176,352.9857,353.8667,352.9782,353.161,2.56
T_04177,353.161,355.566,352.3725,355.5357,3.44
T_04178,355.5357,356.1894,351.1361,352.4521,3.74
T_04179,352.4521,355.7021,352.3233,354.5756,3.34
T_04180,354.5756,357.321,354.4087,356.0733,3.09
T_04181,356.0733,360.3015,355.965,357.4489,3.04
T_04182,357.4489,360.1786,357.2699,358.6072,2.96
T_04183,358.6072,358.8175,357.8039,358.4456,2.57
T_04184,358.4456,360.3661,356.8512,360.2611,3.22
T_04185,360.2611,360.83,357.8535,358.2989,3.29
T_04186,358.2989,360.7796,353.2143,356.3724,3.28
T_04187,356.3724,359.0879,355.9665,358.4674,3.33
T_04188,358.4674,359.1574,355.7251,357.9947,2.7
T_04189,357.9947,360.4157,349.7017,354.5551,3.88
T_04190,354.5551,358.8761,351.165,356.2872,3.18
T_04191,356.2872,359.8761,352.9722,357.1003,2.82
T_04192,357.1003,363.3631,356.6907,361.2132,4.14
T_04193,361.2132,363.5821,358.6456,359.7804,3.08
T_04194,359.7804,362.5349,359.6703,361.6721,3.25
T_04195,361.6721,362.0435,359.6633,361.1733,2.71
T_04196,361.1733,366.1042,358.956,365.2117,4.11
T_04197,365.2117,368.9825,361.949,367.6861,3.48
T_04198,367.6861,370.3117,364.2786,364.9544,3.6
T_04199,364.9544,366.6497,364.6063,364.6997,2.61
T_04200,364.6997,367.0806,362.5196,365.5669,2.84
T_04201,365.5669,366.224,365.1572,365.3999,2.58
T_04202,365.3999,366.605,359.9735,363.1294,3.42
T_04203,363.1294,365.2889,361.5336,364.4172,3.01
T_04204,364.4172,366.3706,362.985,363.4546,2.89
T_04205,363.4546,364.6844,363.2435,363.2753,2.58
T_04206,363.2753,366.0601,362.5886,363.7233,2.67
T_04207,363.7233,364.5333,363.281,363.8994,2.56
T_04208,363.8994,366.6949,363.6306,365.585,3.17
T_04209,365.585,366.4561,361.6936,363.0603,3.52
T_04210,363.0603,364.4525,357.2888,359.7565,3.83
T_04211,359.7565,360.3558,352.7624,358.2522,3.11
T_04212,358.2522,361.2911,357.8637,360.9528,3.57
T_04213,360.9528,368.5386,356.856,367.0282,4.92
T_04214,367.0282,370.1311,366.895,368.8364,3.21
T_04215,368.8364,370.4951,367.9894,369.9013,2.92
T_04216,369.9013,373.9024,361.8276,364.2535,4.77
T_04217,364.2535,369.5982,363.465,366.8808,3.54
T_04218,366.8808,371.1385,365.456,368.5081,3.14
T_04219,368.5081,371.5836,368.2506,370.1297,3.14
T_04220,370.1297,371.291,367.9139,370.3407,2.58
T_04221,370.3407,370.675,368.6518,369.8961,2.69
T_04222,369.8961,376.5214,368.9147,372.4562,3.52
T_04223,372.4562,373.1099,368.9321,370.9247,3.12
T_04224,370.9247,373.9128,367.2874,369.1451,3.22
T_04225,369.1451,369.7847,363.6737,365.2904,4.05
T_04226,365.2904,367.6481,365.1971,366.7424,3.07
T_04227,366.7424,367.0283,366.1837,366.5567,2.58
T_04228,366.5567,367.4043,364.6717,365.8307,2.8
T_04229,365.8307,366.6732,362.3318,363.4456,3.46
T_04230,363.4456,364.1231,361.7614,362.4539,2.9
T_04231,362.4539,366.7758,362.1901,364.0967,3.15
T_04232,364.0967,370.0492,364.0396,367.2389,3.75
T_04233,367.2389,373.1888,365.2346,371.5646,4.22
T_04234,371.5646,374.4818,365.7558,366.9433,4.36
T_04235,366.9433,367.2272,362.7164,365.6979,3.01
T_04236,365.6979,370.3511,360.6556,360.6586,4.52
T_04237,360.6586,364.0196,360.6415,362.8457,3.37
T_04238,362.8457,365.8017,362.7179,362.7797,2.54
T_04239,362.7797,370.4476,354.9617,367.431,4.35
T_04240,367.431,370.3486,366.4633,367.3411,2.54
T_04241,367.3411,375.3636,366.82,370.7465,3.85
T_04242,370.7465,375.6235,368.5688,373.6333,3.65
T_04243,373.6333,376.3908,369.9549,372.3181,3.04
T_04244,372.3181,375.7406,368.0599,369.2926,3.72
T_04245,369.2926,370.1239,369.2431,370.1089,2.82
T_04246,370.1089,372.1999,366.2269,371.6935,3.12
T_04247,371.6935,371.7753,366.7613,370.009,3.18
T_04248,370.009,370.0201,368.1535,368.9488,2.93
T_04249,368.9488,370.5572,367.4964,369.9468,2.89
T_04250,369.9468,371.5044,367.18,370.7887,2.83
T_04251,370.7887,371.4256,369.7807,371.1369,2.63
T_04252,371.1369,373.2676,370.5779,371.6246,2.69
T_04253,371.6246,374.5875,371.0468,373.1399,3.1
T_04254,373.1399,373.5704,371.5458,372.2194,2.88
T_04255,372.2194,374.0626,370.2143,372.9481,2.78
T_04256,372.9481,375.7903,372.794,374.7562,3.21
T_04257,374.7562,376.5075,371.1465,372.6008,3.37
T_04258,372.6008,373.1232,360.0983,365.3939,5.39
T_04259,365.3939,368.3786,363.4401,363.7578,3.16
T_04260,363.7578,364.8087,361.2937,362.1558,3.15
T_04261,362.1558,366.5676,355.7197,363.8586,3.17
T_04262,363.8586,364.226,359.0869,362.1504,3.19
T_04263,362.1504,362.3207,359.2714,361.2714,2.86
T_04264,361.2714,367.6946,358.8156,363.3181,3.31
T_04265,363.3181,364.6814,359.4392,361.7517,3.13
T_04266,361.7517,361.7592,358.8219,359.9957,3.21
T_04267,359.9957,360.7464,358.181,358.8557,2.96
T_04268,358.8557,360.6979,357.0146,360.064,2.98
T_04269,360.064,361.9014,359.5406,360.2654,2.57
T_04270,360.2654,362.1424,358.8592,361.1047,2.83
T_04271,361.1047,363.1069,358.4543,359.8312,3.02
T_04272,359.8312,360.946,356.3921,357.2393,3.54
T_04273,357.2393,358.1739,356.9897,357.9496,2.78
T_04274,357.9496,363.1397,355.194,360.7717,3.62
T_04275,360.7717,365.0301,358.9336,362.566,3.21
T_04276,362.566,366.6556,362.4431,365.1494,3.52
T_04277,365.1494,366.9929,363.9954,366.0581,2.85
T_04278,366.0581,367.506,364.4707,365.0011,2.93
T_04279,365.0011,370.2071,364.7881,367.9004,3.65
T_04280,367.9004,374.7274,361.924,364.0819,4.04
T_04281,364.0819,370.9633,359.4622,366.7681,3.57
T_04282,366.7681,378.0851,365.5726,370.8707,4.13
T_04283,370.8707,374.7964,366.2772,369.7603,2.95
T_04284,369.7603,371.1963,366.7478,368.4029,3.05
T_04285,368.4029,374.6985,367.0415,370.4515,3.31
T_04286,370.4515,373.5568,366.0461,372.6069,3.35
T_04287,372.6069,380.8678,370.5738,376.4056,4.01
T_04288,376.4056,378.5419,374.1932,377.2262,2.82
T_04289,377.2262,383.3035,372.139,381.7346,4.29
T_04290,381.7346,382.6286,376.4189,379.5089,3.4
T_04291,379.5089,381.0301,379.5067,380.2818,2.8
T_04292,380.2818,380.3872,377.9965,380.3033,2.5
T_04293,380.3033,380.7115,379.4801,379.7668,2.72
T_04294,379.7668,382.9826,370.8824,375.9544,4.03
T_04295,375.9544,378.1818,374.4515,377.5804,3.14
T_04296,377.5804,378.7304,375.5504,378.3983,2.82
T_04297,378.3983,381.6938,376.5404,379.7914,3.05
T_04298,379.7914,380.1103,378.3993,379.5307,2.61
T_04299,379.5307,383.7857,379.1653,382.9796,3.87
T_04300,382.9796,389.1943,381.9719,385.7531,3.6
T_04301,385.7531,386.7117,385.061,385.8483,2.53
T_04302,385.8483,387.6939,381.9476,384.7989,2.93
T_04303,384.7989,385.8861,379.6215,381.3924,3.87
T_04304,381.3924,383.6981,380.076,383.4121,3.3
T_04305,383.4121,383.9607,379.8888,381.8204,3.15
T_04306,381.8204,384.5132,379.7958,382.99,2.96
T_04307,382.99,385.8026,381.7806,383.9654,2.88
T_04308,383.9654,391.5179,381.7706,388.6049,4.35
T_04309,388.6049,396.9329,388.3681,393.8478,4.59
T_04310,393.8478,397.6075,392.0512,394.7263,2.84
T_04311,394.7263,396.2717,388.2821,391.6994,3.72
T_04312,391.6994,392.3868,388.8271,390.0537,3.17
T_04313,390.0537,393.0731,388.36,389.416,2.76
T_04314,389.416,394.154,386.5719,391.9282,3.5
T_04315,391.9282,392.3097,389.9831,390.4535,3.1
T_04316,390.4535,395.5515,389.7922,394.1778,3.98
T_04317,394.1778,394.241,392.0192,392.8697,3.03
T_04318,392.8697,393.6658,389.3225,391.6294,3.0
T_04319,391.6294,396.5254,388.7674,389.6731,3.29
T_04320,389.6731,390.0726,388.1947,389.2474,2.68
T_04321,389.2474,392.0489,387.685,391.1096,3.24
T_04322,391.1096,392.7976,390.3289,390.4558,2.77
T_04323,390.4558,392.1599,390.0935,391.8406,3.04
T_04324,391.8406,394.0851,390.2806,391.1629,2.78
T_04325,391.1629,394.1765,390.7576,392.5326,3.04
T_04326,392.5326,396.0754,391.6933,394.1874,3.15
T_04327,394.1874,396.7881,394.1774,396.4739,3.41
T_04328,396.4739,399.8788,391.0329,394.8418,3.16
T_04329,394.8418,395.3078,393.6626,393.8012,2.92
T_04330,393.8012,398.8644,393.0437,398.3714,4.32
T_04331,398.3714,400.6606,393.2165,396.5586,3.23
