rank_pnl,trade_id,symbol,direction,entry_time_thai,thai_hour,is_user_online,schedule_status,hypothetical_net_pnl_thb,outcome,mae_pct,mfe_pct
193,BTCUSD_BASE_880,BTCUSD,LONG,2023-06-12 14:00:00,14,True,ONLINE_CAPTURED,35.75,WIN,0.711,0.285
194,US500_BASE_170,US500,SHORT,2020-08-22 01:00:00,1,False,OFFLINE_MISSED,35.05,WIN,0.535,4.017
195,BTCUSD_BASE_1498,BTCUSD,SHORT,2025-11-07 21:00:00,21,True,ONLINE_CAPTURED,33.3,WIN,0.372,0.153
196,BTCUSD_BASE_538,BTCUSD,LONG,2022-02-09 13:00:00,13,True,ONLINE_CAPTURED,32.52,WIN,1.089,0.387
197,USDJPY_BASE_380,USDJPY,LONG,2021-06-28 19:00:00,19,True,ONLINE_CAPTURED,31.82,WIN,0.396,1.493
198,BTCUSD_BASE_376,BTCUSD,LONG,2021-06-21 18:00:00,18,True,ONLINE_CAPTURED,31.49,WIN,0.904,0.324
199,US500_BASE_740,US500,SHORT,2022-12-07 11:00:00,11,True,ONLINE_CAPTURED,31.11,WIN,0.318,2.838
200,USDJPY_BASE_479,USDJPY,LONG,2021-11-16 10:00:00,10,True,ONLINE_CAPTURED,30.25,WIN,0.326,1.508
201,GBPUSD_BASE_1242,GBPUSD,LONG,2024-11-13 13:00:00,13,True,ONLINE_CAPTURED,29.85,WIN,0.429,0.124
202,USDJPY_BASE_589,USDJPY,SHORT,2022-04-23 03:00:00,3,False,OFFLINE_MISSED,29.8,WIN,0.38,1.543
203,BTCUSD_BASE_366,BTCUSD,SHORT,2021-06-07 07:00:00,7,False,OFFLINE_MISSED,29.59,WIN,0.828,0.286
204,US500_BASE_250,US500,LONG,2020-12-16 01:00:00,1,False,OFFLINE_MISSED,29.47,WIN,0.535,3.512
205,XAUUSD_BASE_1218,XAUUSD,LONG,2024-10-04 07:00:00,7,False,OFFLINE_MISSED,28.89,WIN,0.243,4.51
206,US500_BASE_817,US500,SHORT,2023-03-17 20:00:00,20,True,ONLINE_CAPTURED,28.07,WIN,0.44,2.616
207,BTCUSD_BASE_1039,BTCUSD,SHORT,2024-02-04 03:00:00,3,False,OFFLINE_MISSED,27.8,WIN,0.435,0.17
208,USDJPY_BASE_991,USDJPY,SHORT,2023-11-22 22:00:00,22,False,OFFLINE_MISSED,27.55,WIN,0.389,1.337
209,US500_BASE_470,US500,SHORT,2021-10-26 20:00:00,20,True,ONLINE_CAPTURED,24.64,WIN,0.659,2.976
210,BTCUSD_BASE_473,BTCUSD,LONG,2021-11-04 12:00:00,12,True,ONLINE_CAPTURED,24.6,WIN,1.058,0.327
211,BTCUSD_BASE_782,BTCUSD,LONG,2023-01-22 00:00:00,0,False,OFFLINE_MISSED,24.47,WIN,1.399,0.367
212,BTCUSD_BASE_879,BTCUSD,LONG,2023-06-09 18:00:00,18,True,ONLINE_CAPTURED,24.13,WIN,0.812,0.219
213,US500_BASE_219,US500,LONG,2020-11-03 15:00:00,15,True,ONLINE_CAPTURED,24.11,WIN,0.467,2.883
214,USDJPY_BASE_1162,USDJPY,SHORT,2024-07-18 06:00:00,6,False,OFFLINE_MISSED,23.5,WIN,0.399,1.452
215,BTCUSD_BASE_462,BTCUSD,LONG,2021-10-19 07:00:00,7,False,OFFLINE_MISSED,22.87,WIN,1.13,0.271
216,USDJPY_BASE_523,USDJPY,SHORT,2022-01-20 20:00:00,20,True,ONLINE_CAPTURED,22.83,WIN,0.342,1.256
217,US500_BASE_832,US500,SHORT,2023-04-11 03:00:00,3,False,OFFLINE_MISSED,22.3,WIN,0.426,2.298
218,US500_BASE_108,US500,SHORT,2020-05-28 22:00:00,22,False,OFFLINE_MISSED,22.26,WIN,0.46,2.889
219,BTCUSD_BASE_688,BTCUSD,LONG,2022-09-17 20:00:00,20,True,ONLINE_CAPTURED,21.9,WIN,0.764,0.194
220,GBPUSD_BASE_1291,GBPUSD,LONG,2025-01-27 19:00:00,19,True,ONLINE_CAPTURED,21.8,WIN,0.359,0.101
221,XAUUSD_BASE_289,XAUUSD,SHORT,2021-02-04 23:00:00,23,False,OFFLINE_MISSED,21.3,WIN,0.155,5.216
222,US500_BASE_484,US500,LONG,2021-11-27 02:00:00,2,False,OFFLINE_MISSED,20.58,WIN,0.443,2.532
223,USDJPY_BASE_666,USDJPY,SHORT,2022-08-15 13:00:00,13,True,ONLINE_CAPTURED,20.57,WIN,0.289,1.18
224,US500_BASE_805,US500,LONG,2023-03-02 19:00:00,19,True,ONLINE_CAPTURED,20.26,WIN,0.425,2.149
225,BTCUSD_BASE_958,BTCUSD,LONG,2023-10-04 14:00:00,14,True,ONLINE_CAPTURED,19.83,WIN,0.708,0.196
226,XAUUSD_BASE_1518,XAUUSD,LONG,2025-12-02 21:00:00,21,True,ONLINE_CAPTURED,18.37,WIN,0.223,3.083
227,US500_BASE_137,US500,LONG,2020-07-07 15:00:00,15,True,ONLINE_CAPTURED,18.3,WIN,0.429,2.592
228,US500_BASE_203,US500,LONG,2020-10-07 12:00:00,12,True,ONLINE_CAPTURED,18.2,WIN,0.508,2.483
229,USDJPY_BASE_1416,USDJPY,LONG,2025-07-29 18:00:00,18,True,ONLINE_CAPTURED,18.1,WIN,0.439,1.332
230,BTCUSD_BASE_273,BTCUSD,LONG,2021-01-15 12:00:00,12,True,ONLINE_CAPTURED,17.47,WIN,0.573,0.167
231,USDJPY_BASE_215,USDJPY,LONG,2020-10-28 14:00:00,14,True,ONLINE_CAPTURED,17.2,WIN,0.274,0.986
232,USDJPY_BASE_333,USDJPY,SHORT,2021-04-14 20:00:00,20,True,ONLINE_CAPTURED,17.2,WIN,0.311,0.934
233,USDJPY_BASE_30,USDJPY,LONG,2020-01-31 17:00:00,17,True,ONLINE_CAPTURED,15.62,WIN,0.285,1.147
234,USDJPY_BASE_644,USDJPY,SHORT,2022-07-15 13:00:00,13,True,ONLINE_CAPTURED,14.73,WIN,0.315,0.919
235,USDJPY_BASE_717,USDJPY,LONG,2022-10-28 03:00:00,3,False,OFFLINE_MISSED,14.73,WIN,0.261,0.846
236,USDJPY_BASE_912,USDJPY,LONG,2023-07-25 10:00:00,10,True,ONLINE_CAPTURED,14.73,WIN,0.27,0.935
237,US500_BASE_445,US500,LONG,2021-09-20 21:00:00,21,True,ONLINE_CAPTURED,14.57,WIN,0.5,2.172
238,US500_BASE_94,US500,LONG,2020-05-07 05:00:00,5,False,OFFLINE_MISSED,14.36,WIN,0.53,2.331
239,US500_BASE_1505,US500,SHORT,2025-11-13 19:00:00,19,True,ONLINE_CAPTURED,14.18,WIN,0.336,1.41
240,USDJPY_BASE_1394,USDJPY,SHORT,2025-07-02 01:00:00,1,False,OFFLINE_MISSED,13.83,WIN,0.503,1.158
241,XAUUSD_BASE_1403,XAUUSD,LONG,2025-07-09 00:00:00,0,False,OFFLINE_MISSED,13.59,WIN,0.246,2.642
242,US500_BASE_1463,US500,LONG,2025-09-29 10:00:00,10,True,ONLINE_CAPTURED,13.57,WIN,0.272,1.335
243,USDJPY_BASE_1212,USDJPY,LONG,2024-09-26 07:00:00,7,False,OFFLINE_MISSED,13.38,WIN,0.376,1.042
244,XAUUSD_BASE_1342,XAUUSD,LONG,2025-04-14 21:00:00,21,True,ONLINE_CAPTURED,13.31,WIN,0.242,2.713
245,USDJPY_BASE_937,USDJPY,LONG,2023-08-25 15:00:00,15,True,ONLINE_CAPTURED,13.15,WIN,0.336,0.892
246,USDJPY_BASE_1406,USDJPY,LONG,2025-07-14 05:00:00,5,False,OFFLINE_MISSED,12.93,WIN,0.421,1.151
247,BTCUSD_BASE_932,BTCUSD,SHORT,2023-08-18 20:00:00,20,True,ONLINE_CAPTURED,12.76,WIN,0.744,0.148
248,US500_BASE_1523,US500,LONG,2025-12-08 18:00:00,18,True,ONLINE_CAPTURED,12.32,WIN,0.333,1.334
249,US500_BASE_392,US500,SHORT,2021-07-12 11:00:00,11,True,ONLINE_CAPTURED,11.99,WIN,0.382,1.882
250,US500_BASE_342,US500,SHORT,2021-04-26 23:00:00,23,False,OFFLINE_MISSED,11.94,WIN,0.555,1.924
251,BTCUSD_BASE_22,BTCUSD,SHORT,2020-01-22 09:00:00,9,True,ONLINE_CAPTURED,11.65,WIN,4.163,0.795
252,USDJPY_BASE_669,USDJPY,LONG,2022-08-19 15:00:00,15,True,ONLINE_CAPTURED,11.35,WIN,0.416,0.864
253,US500_BASE_1139,US500,SHORT,2024-06-15 01:00:00,1,False,OFFLINE_MISSED,11.28,WIN,0.353,1.425
254,US500_BASE_606,US500,LONG,2022-05-18 18:00:00,18,True,ONLINE_CAPTURED,11.13,WIN,0.483,1.898
255,US500_BASE_1331,US500,SHORT,2025-04-01 03:00:00,3,False,OFFLINE_MISSED,10.85,WIN,0.285,1.133
256,BTCUSD_BASE_515,BTCUSD,SHORT,2022-01-12 03:00:00,3,False,OFFLINE_MISSED,10.43,WIN,1.125,0.202
257,GBPUSD_BASE_935,GBPUSD,SHORT,2023-08-23 14:00:00,14,True,ONLINE_CAPTURED,10.25,WIN,0.342,0.06
258,USDJPY_BASE_863,USDJPY,SHORT,2023-05-18 12:00:00,12,True,ONLINE_CAPTURED,10.23,WIN,0.267,0.848
259,USDJPY_BASE_476,USDJPY,LONG,2021-11-10 05:00:00,5,False,OFFLINE_MISSED,9.32,WIN,0.326,0.782
260,US500_BASE_1444,US500,LONG,2025-09-08 21:00:00,21,True,ONLINE_CAPTURED,9.21,WIN,0.347,1.107
261,US500_BASE_1303,US500,SHORT,2025-02-14 23:00:00,23,False,OFFLINE_MISSED,9.02,WIN,0.373,1.047
262,US500_BASE_504,US500,LONG,2021-12-23 06:00:00,6,False,OFFLINE_MISSED,8.85,WIN,0.466,1.719
263,USDJPY_BASE_801,USDJPY,SHORT,2023-02-21 21:00:00,21,True,ONLINE_CAPTURED,8.65,WIN,0.307,0.69
264,USDJPY_BASE_849,USDJPY,SHORT,2023-04-27 23:00:00,23,False,OFFLINE_MISSED,8.65,WIN,0.426,0.762
265,USDJPY_BASE_226,USDJPY,SHORT,2020-11-12 16:00:00,16,False,OFFLINE_MISSED,8.43,WIN,0.443,0.683
266,USDJPY_BASE_1507,USDJPY,SHORT,2025-11-19 00:00:00,0,False,OFFLINE_MISSED,8.43,WIN,0.663,1.159
267,XAUUSD_BASE_73,XAUUSD,LONG,2020-04-01 02:00:00,2,False,OFFLINE_MISSED,7.53,WIN,0.328,3.719
268,BTCUSD_BASE_744,BTCUSD,SHORT,2022-12-10 16:00:00,16,False,OFFLINE_MISSED,6.88,WIN,0.904,0.154
269,USDJPY_BASE_1352,USDJPY,LONG,2025-04-30 05:00:00,5,False,OFFLINE_MISSED,6.85,WIN,0.441,0.832
270,USDJPY_BASE_1382,USDJPY,SHORT,2025-06-17 06:00:00,6,False,OFFLINE_MISSED,6.85,WIN,0.452,0.819
271,USDJPY_BASE_1525,USDJPY,LONG,2025-12-10 23:00:00,23,False,OFFLINE_MISSED,6.62,WIN,0.592,1.07
272,XAUUSD_BASE_536,XAUUSD,LONG,2022-02-07 23:00:00,23,False,OFFLINE_MISSED,6.53,WIN,0.294,2.979
273,XAUUSD_BASE_1075,XAUUSD,LONG,2024-03-23 01:00:00,1,False,OFFLINE_MISSED,6.46,WIN,0.334,2.464
274,XAUUSD_BASE_1087,XAUUSD,LONG,2024-04-09 15:00:00,15,True,ONLINE_CAPTURED,5.92,WIN,0.343,2.316
275,USDJPY_BASE_79,USDJPY,LONG,2020-04-10 23:00:00,23,False,OFFLINE_MISSED,5.5,WIN,0.415,0.677
276,USDJPY_BASE_1035,USDJPY,LONG,2024-01-26 09:00:00,9,True,ONLINE_CAPTURED,5.5,WIN,0.301,0.667
277,US500_BASE_334,US500,SHORT,2021-04-15 16:00:00,16,False,OFFLINE_MISSED,5.45,WIN,0.42,1.403
278,US500_BASE_588,US500,SHORT,2022-04-22 21:00:00,21,True,ONLINE_CAPTURED,4.54,WIN,0.525,1.342
279,USDJPY_BASE_1307,USDJPY,SHORT,2025-02-20 15:00:00,15,True,ONLINE_CAPTURED,3.25,WIN,0.376,0.651
280,US500_BASE_147,US500,LONG,2020-07-27 14:00:00,14,True,ONLINE_CAPTURED,3.02,WIN,0.43,1.264
281,USDJPY_BASE_254,USDJPY,SHORT,2020-12-22 11:00:00,11,True,ONLINE_CAPTURED,2.8,WIN,0.28,0.483
282,US500_BASE_1456,US500,SHORT,2025-09-22 21:00:00,21,True,ONLINE_CAPTURED,2.72,WIN,0.396,0.77
283,US500_BASE_701,US500,LONG,2022-09-30 19:00:00,19,True,ONLINE_CAPTURED,2.45,WIN,0.363,0.987
284,USDJPY_BASE_1430,USDJPY,SHORT,2025-08-19 20:00:00,20,True,ONLINE_CAPTURED,2.35,WIN,0.43,0.683
285,US500_BASE_519,US500,LONG,2022-01-18 11:00:00,11,True,ONLINE_CAPTURED,2.02,WIN,0.497,1.144
286,US500_BASE_965,US500,SHORT,2023-10-20 01:00:00,1,False,OFFLINE_MISSED,1.59,WIN,0.358,0.917
287,GBPUSD_BASE_973,GBPUSD,SHORT,2023-11-01 20:00:00,20,True,ONLINE_CAPTURED,1.5,WIN,0.386,0.041
288,XAUUSD_BASE_1414,XAUUSD,LONG,2025-07-25 23:00:00,23,False,OFFLINE_MISSED,1.09,WIN,0.243,1.338
289,US500_BASE_417,US500,SHORT,2021-08-17 07:00:00,7,False,OFFLINE_MISSED,1.07,WIN,0.403,1.109
290,USDJPY_BASE_732,USDJPY,LONG,2022-11-24 05:00:00,5,False,OFFLINE_MISSED,1.0,WIN,0.301,0.425
291,XAUUSD_BASE_1229,XAUUSD,LONG,2024-10-18 15:00:00,15,True,ONLINE_CAPTURED,0.86,WIN,0.247,1.383
292,XAUUSD_BASE_256,XAUUSD,LONG,2020-12-24 20:00:00,20,True,ONLINE_CAPTURED,0.85,WIN,0.29,2.027
293,US500_BASE_1207,US500,SHORT,2024-09-17 20:00:00,20,True,ONLINE_CAPTURED,0.8,WIN,0.317,0.761
294,USDJPY_BASE_98,USDJPY,LONG,2020-05-13 18:00:00,18,True,ONLINE_CAPTURED,0.78,WIN,0.361,0.5
295,XAUUSD_BASE_830,XAUUSD,LONG,2023-04-04 00:00:00,0,False,OFFLINE_MISSED,0.69,WIN,0.193,1.961
296,US500_BASE_908,US500,SHORT,2023-07-19 02:00:00,2,False,OFFLINE_MISSED,0.66,WIN,0.377,0.878
297,USDJPY_BASE_1535,USDJPY,SHORT,2025-12-23 02:00:00,2,False,OFFLINE_MISSED,0.32,WIN,0.416,0.714
298,XAUUSD_BASE_1276,XAUUSD,LONG,2024-12-30 17:00:00,17,True,ONLINE_CAPTURED,0.15,WIN,0.23,1.351
299,US500_BASE_1326,US500,SHORT,2025-03-20 23:00:00,23,False,OFFLINE_MISSED,0.05,WIN,0.313,0.608
300,US500_BASE_763,US500,SHORT,2022-12-30 17:00:00,17,True,ONLINE_CAPTURED,-0.12,LOSS,0.83,0.313
301,USDJPY_BASE_431,USDJPY,LONG,2021-09-02 23:00:00,23,False,OFFLINE_MISSED,-0.35,LOSS,0.449,0.285
302,USDJPY_BASE_1436,USDJPY,LONG,2025-08-27 08:00:00,8,False,OFFLINE_MISSED,-0.35,LOSS,0.554,0.323
303,XAUUSD_BASE_736,XAUUSD,LONG,2022-11-29 21:00:00,21,True,ONLINE_CAPTURED,-0.41,LOSS,2.03,0.317
304,XAUUSD_BASE_211,XAUUSD,SHORT,2020-10-21 05:00:00,5,False,OFFLINE_MISSED,-0.42,LOSS,1.879,0.187
305,US500_BASE_257,US500,LONG,2020-12-26 04:00:00,4,False,OFFLINE_MISSED,-0.5,LOSS,0.988,0.387
306,USDJPY_BASE_56,USDJPY,LONG,2020-03-04 06:00:00,6,False,OFFLINE_MISSED,-0.57,LOSS,0.464,0.275
307,XAUUSD_BASE_620,XAUUSD,SHORT,2022-06-10 17:00:00,17,True,ONLINE_CAPTURED,-0.62,LOSS,1.861,0.171
308,XAUUSD_BASE_472,XAUUSD,SHORT,2021-11-01 22:00:00,22,False,OFFLINE_MISSED,-0.79,LOSS,1.872,0.163
309,USDJPY_BASE_1073,USDJPY,SHORT,2024-03-19 08:00:00,8,False,OFFLINE_MISSED,-0.8,LOSS,0.438,0.289
310,USDJPY_BASE_1316,USDJPY,SHORT,2025-03-07 19:00:00,19,True,ONLINE_CAPTURED,-0.8,LOSS,0.516,0.324
311,US500_BASE_725,US500,LONG,2022-11-11 23:00:00,23,False,OFFLINE_MISSED,-0.91,LOSS,0.764,0.317
312,XAUUSD_BASE_1142,XAUUSD,LONG,2024-06-20 18:00:00,18,True,ONLINE_CAPTURED,-0.98,LOSS,1.451,0.222
313,XAUUSD_BASE_1531,XAUUSD,SHORT,2025-12-17 22:00:00,22,False,OFFLINE_MISSED,-1.16,LOSS,1.104,0.173
314,USDJPY_BASE_1183,USDJPY,LONG,2024-08-14 22:00:00,22,False,OFFLINE_MISSED,-1.25,LOSS,0.452,0.282
315,US500_BASE_502,US500,SHORT,2021-12-20 18:00:00,18,True,ONLINE_CAPTURED,-1.36,LOSS,0.893,0.331
316,US500_BASE_491,US500,SHORT,2021-12-06 12:00:00,12,True,ONLINE_CAPTURED,-1.45,LOSS,0.822,0.335
317,US500_BASE_1277,US500,LONG,2024-12-30 19:00:00,19,True,ONLINE_CAPTURED,-1.5,LOSS,0.514,0.209
318,XAUUSD_BASE_1251,XAUUSD,SHORT,2024-11-19 12:00:00,12,True,ONLINE_CAPTURED,-1.6,LOSS,1.167,0.143
319,USDJPY_BASE_693,USDJPY,LONG,2022-09-23 18:00:00,18,True,ONLINE_CAPTURED,-1.7,LOSS,0.376,0.295
320,US500_BASE_711,US500,LONG,2022-10-17 08:00:00,8,False,OFFLINE_MISSED,-1.86,LOSS,0.692,0.29
321,USDJPY_BASE_268,USDJPY,SHORT,2021-01-11 11:00:00,11,True,ONLINE_CAPTURED,-1.93,LOSS,0.324,0.226
322,US500_BASE_295,US500,LONG,2021-02-17 20:00:00,20,True,ONLINE_CAPTURED,-1.95,LOSS,0.889,0.413
323,US500_BASE_731,US500,LONG,2022-11-22 09:00:00,9,True,ONLINE_CAPTURED,-2.06,LOSS,0.68,0.253
324,XAUUSD_BASE_898,XAUUSD,LONG,2023-07-05 05:00:00,5,False,OFFLINE_MISSED,-2.29,LOSS,1.551,0.138
325,BTCUSD_BASE_1415,BTCUSD,LONG,2025-07-27 17:00:00,17,True,ONLINE_CAPTURED,-2.45,LOSS,0.034,0.25
326,XAUUSD_BASE_1000,XAUUSD,SHORT,2023-12-08 02:00:00,2,False,OFFLINE_MISSED,-2.5,LOSS,1.397,0.162
327,XAUUSD_BASE_626,XAUUSD,SHORT,2022-06-24 20:00:00,20,True,ONLINE_CAPTURED,-2.65,LOSS,1.584,0.251
328,XAUUSD_BASE_1351,XAUUSD,LONG,2025-04-29 18:00:00,18,True,ONLINE_CAPTURED,-2.65,LOSS,0.994,0.176
329,XAUUSD_BASE_1281,XAUUSD,SHORT,2025-01-09 18:00:00,18,True,ONLINE_CAPTURED,-2.72,LOSS,1.025,0.201
330,US500_BASE_905,US500,LONG,2023-07-14 02:00:00,2,False,OFFLINE_MISSED,-2.89,LOSS,0.648,0.349
331,US500_BASE_954,US500,LONG,2023-09-23 04:00:00,4,False,OFFLINE_MISSED,-2.97,LOSS,0.562,0.222
332,XAUUSD_BASE_227,XAUUSD,SHORT,2020-11-12 18:00:00,18,True,ONLINE_CAPTURED,-3.04,LOSS,1.484,0.215
333,USDJPY_BASE_1169,USDJPY,SHORT,2024-07-26 17:00:00,17,True,ONLINE_CAPTURED,-3.05,LOSS,0.393,0.235
334,US500_BASE_1512,US500,SHORT,2025-11-25 19:00:00,19,True,ONLINE_CAPTURED,-3.29,LOSS,0.493,0.257
335,US500_BASE_522,US500,SHORT,2022-01-20 09:00:00,9,True,ONLINE_CAPTURED,-3.33,LOSS,0.712,0.423
336,US500_BASE_611,US500,LONG,2022-05-26 14:00:00,14,True,ONLINE_CAPTURED,-3.4,LOSS,0.716,0.319
337,USDJPY_BASE_1452,USDJPY,SHORT,2025-09-16 16:00:00,16,False,OFFLINE_MISSED,-3.5,LOSS,0.412,0.296
338,US500_BASE_1117,US500,LONG,2024-05-22 09:00:00,9,True,ONLINE_CAPTURED,-4.04,LOSS,0.511,0.268
339,XAUUSD_BASE_924,XAUUSD,LONG,2023-08-08 18:00:00,18,True,ONLINE_CAPTURED,-4.06,LOSS,1.219,0.154
340,GBPUSD_BASE_1180,GBPUSD,LONG,2024-08-09 13:00:00,13,True,ONLINE_CAPTURED,-4.1,LOSS,0.023,0.278
341,US500_BASE_1106,US500,LONG,2024-05-06 12:00:00,12,True,ONLINE_CAPTURED,-4.28,LOSS,0.502,0.272
342,XAUUSD_BASE_345,XAUUSD,LONG,2021-05-03 23:00:00,23,False,OFFLINE_MISSED,-4.29,LOSS,1.335,0.152
343,XAUUSD_BASE_1313,XAUUSD,LONG,2025-02-28 21:00:00,21,True,ONLINE_CAPTURED,-4.31,LOSS,0.857,0.214
344,USDJPY_BASE_1004,USDJPY,LONG,2023-12-19 23:00:00,23,False,OFFLINE_MISSED,-4.4,LOSS,0.275,0.369
345,US500_BASE_560,US500,SHORT,2022-03-17 15:00:00,15,True,ONLINE_CAPTURED,-4.48,LOSS,0.566,0.281
346,USDJPY_BASE_1014,USDJPY,LONG,2024-01-04 22:00:00,22,False,OFFLINE_MISSED,-4.62,LOSS,0.278,0.299
347,USDJPY_BASE_749,USDJPY,SHORT,2022-12-15 15:00:00,15,True,ONLINE_CAPTURED,-4.63,LOSS,0.251,0.217
348,USDJPY_BASE_136,USDJPY,SHORT,2020-07-06 22:00:00,22,False,OFFLINE_MISSED,-4.85,LOSS,0.28,0.277
349,XAUUSD_BASE_949,XAUUSD,SHORT,2023-09-13 22:00:00,22,False,OFFLINE_MISSED,-4.88,LOSS,1.104,0.16
350,US500_BASE_1259,US500,SHORT,2024-12-05 15:00:00,15,True,ONLINE_CAPTURED,-4.89,LOSS,0.377,0.185
351,US500_BASE_1184,US500,SHORT,2024-08-15 01:00:00,1,False,OFFLINE_MISSED,-4.96,LOSS,0.444,0.231
352,US500_BASE_679,US500,SHORT,2022-09-07 11:00:00,11,True,ONLINE_CAPTURED,-5.02,LOSS,0.527,0.276
353,XAUUSD_BASE_555,XAUUSD,LONG,2022-03-09 17:00:00,17,True,ONLINE_CAPTURED,-5.07,LOSS,1.133,0.198
354,USDJPY_BASE_1049,USDJPY,SHORT,2024-02-16 19:00:00,19,True,ONLINE_CAPTURED,-5.08,LOSS,0.273,0.291
355,US500_BASE_212,US500,LONG,2020-10-22 00:00:00,0,False,OFFLINE_MISSED,-5.16,LOSS,0.573,0.353
356,XAUUSD_BASE_1358,XAUUSD,SHORT,2025-05-12 23:00:00,23,False,OFFLINE_MISSED,-5.37,LOSS,0.716,0.297
357,US500_BASE_895,US500,LONG,2023-06-28 14:00:00,14,True,ONLINE_CAPTURED,-5.5,LOSS,0.481,0.311
358,USDJPY_BASE_1294,USDJPY,SHORT,2025-01-31 03:00:00,3,False,OFFLINE_MISSED,-5.52,LOSS,0.284,0.291
359,XAUUSD_BASE_151,XAUUSD,LONG,2020-07-30 20:00:00,20,True,ONLINE_CAPTURED,-5.59,LOSS,1.014,0.222
360,US500_BASE_775,US500,LONG,2023-01-16 20:00:00,20,True,ONLINE_CAPTURED,-5.62,LOSS,0.463,0.317
361,US500_BASE_278,US500,SHORT,2021-01-26 15:00:00,15,True,ONLINE_CAPTURED,-5.71,LOSS,0.58,0.418
362,USDJPY_BASE_123,USDJPY,LONG,2020-06-16 20:00:00,20,True,ONLINE_CAPTURED,-5.75,LOSS,0.246,0.307
363,XAUUSD_BASE_1203,XAUUSD,SHORT,2024-09-11 00:00:00,0,False,OFFLINE_MISSED,-5.93,LOSS,0.726,0.186
364,US500_BASE_989,US500,SHORT,2023-11-22 14:00:00,14,True,ONLINE_CAPTURED,-5.99,LOSS,0.406,0.27
365,US500_BASE_923,US500,LONG,2023-08-08 16:00:00,16,False,OFFLINE_MISSED,-6.15,LOSS,0.418,0.312
366,XAUUSD_BASE_1290,XAUUSD,LONG,2025-01-27 12:00:00,12,True,ONLINE_CAPTURED,-6.35,LOSS,0.657,0.175
367,USDJPY_BASE_1372,USDJPY,SHORT,2025-06-02 08:00:00,8,False,OFFLINE_MISSED,-6.42,LOSS,0.255,0.327
368,XAUUSD_BASE_1133,XAUUSD,SHORT,2024-06-05 19:00:00,19,True,ONLINE_CAPTURED,-6.61,LOSS,0.724,0.189
369,US500_BASE_891,US500,SHORT,2023-06-26 13:00:00,13,True,ONLINE_CAPTURED,-6.86,LOSS,0.385,0.265
370,USDJPY_BASE_503,USDJPY,SHORT,2021-12-21 19:00:00,19,True,ONLINE_CAPTURED,-6.88,LOSS,0.194,0.249
371,XAUUSD_BASE_1295,XAUUSD,LONG,2025-02-03 16:00:00,16,False,OFFLINE_MISSED,-7.24,LOSS,0.554,0.191
372,XAUUSD_BASE_896,XAUUSD,SHORT,2023-06-29 08:00:00,8,False,OFFLINE_MISSED,-7.26,LOSS,0.792,0.13
373,US500_BASE_330,US500,LONG,2021-04-07 23:00:00,23,False,OFFLINE_MISSED,-7.29,LOSS,0.409,0.387
374,XAUUSD_BASE_1037,XAUUSD,SHORT,2024-01-31 22:00:00,22,False,OFFLINE_MISSED,-7.48,LOSS,0.694,0.304
375,XAUUSD_BASE_505,XAUUSD,LONG,2021-12-24 20:00:00,20,True,ONLINE_CAPTURED,-7.53,LOSS,0.781,0.113
376,XAUUSD_BASE_1374,XAUUSD,SHORT,2025-06-06 18:00:00,18,True,ONLINE_CAPTURED,-7.54,LOSS,0.498,0.168
377,USDJPY_BASE_1440,USDJPY,SHORT,2025-09-01 19:00:00,19,True,ONLINE_CAPTURED,-7.55,LOSS,0.225,0.302
378,US500_BASE_258,US500,SHORT,2020-12-30 12:00:00,12,True,ONLINE_CAPTURED,-7.7,LOSS,0.391,0.331
379,US500_BASE_1300,US500,LONG,2025-02-12 03:00:00,3,False,OFFLINE_MISSED,-7.79,LOSS,0.228,0.196
380,US500_BASE_1288,US500,SHORT,2025-01-23 07:00:00,7,False,OFFLINE_MISSED,-7.8,LOSS,0.227,0.209
381,US500_BASE_63,US500,LONG,2020-03-16 07:00:00,7,False,OFFLINE_MISSED,-7.82,LOSS,0.426,0.352
382,USDJPY_BASE_1260,USDJPY,SHORT,2024-12-05 19:00:00,19,True,ONLINE_CAPTURED,-8.0,LOSS,0.181,0.297
383,XAUUSD_BASE_803,XAUUSD,SHORT,2023-02-23 23:00:00,23,False,OFFLINE_MISSED,-8.25,LOSS,0.671,0.215
384,XAUUSD_BASE_143,XAUUSD,LONG,2020-07-17 19:00:00,19,True,ONLINE_CAPTURED,-8.28,LOSS,0.64,0.211
385,XAUUSD_BASE_356,XAUUSD,LONG,2021-05-19 06:00:00,6,False,OFFLINE_MISSED,-8.38,LOSS,0.636,0.157
386,XAUUSD_BASE_568,XAUUSD,SHORT,2022-03-31 18:00:00,18,True,ONLINE_CAPTURED,-8.38,LOSS,0.627,0.232
387,XAUUSD_BASE_402,XAUUSD,SHORT,2021-07-28 17:00:00,17,True,ONLINE_CAPTURED,-8.51,LOSS,0.62,0.11
388,US500_BASE_797,US500,LONG,2023-02-16 12:00:00,12,True,ONLINE_CAPTURED,-8.58,LOSS,0.258,0.341
389,XAUUSD_BASE_206,XAUUSD,SHORT,2020-10-13 22:00:00,22,False,OFFLINE_MISSED,-8.64,LOSS,0.597,0.26
390,USDJPY_BASE_824,USDJPY,SHORT,2023-03-30 02:00:00,2,False,OFFLINE_MISSED,-8.68,LOSS,0.131,0.248
